dia_semana,valor,transacoes
Domingo,393628.64,1716
Quarta,212746.62,867
Quinta,299305.1,1094
Sabado,317248.72,1263
Segunda,439136.79,1590
Sexta,288661.82,931
Terca,265321.44,1137
