faixa_etaria,qtd_clientes,valor_total,pct_clientes
Boomers (1946-1964),2453,4682526.92,9.71446675379193
Gen X (1965-1980),7510,15479923.57,29.741396380341374
Gen Z (1997-2012),3367,4706372.07,13.334125381173024
Millennials (1981-1996),11837,21720690.65,46.87735139202408
Nao Informado,3,1319.56,0.011880717595342758
Silent (antes 1946),81,162828.45,0.32077937507425447
