segmento,valor,clientes
Moda,238804.62,331
Joalheria,42503.33,37
Calçados Femininos,29518.38,31
Esportes,29236.29,67
Calçados,27684.78,60
Beleza e Bem-estar,26031.42,122
Gastronomia,19746.12,174
Casa e Decoração,16990.17,63
Infantil,9484.22,44
Eletrônicos,8426.0,4
Outros,8150.5,15
Pets,7079.14,50
Presentes e Acessórios,5238.82,17
Livrarias,3852.76,45
Papelaria,1872.25,11
Eletrodomésticos,1281.3799999999999,25
Ótica,1138.0,4
Farmácias,552.65,11
Lazer,165.0,4
