loja,valor,clientes
Renner,49963.840000000004,116
Luz da Lua,29518.38,31
Vivara,28654.5,16
Békko,25569.68,19
C&A,21465.9,66
Beagle,18351.29,20
Riachuelo,17316.49,57
Empório Du Homem,16402.9,6
Arezzo,16134.029999999999,19
Centauro,13933.36,40
Cassol Centerlar,12497.27,27
FATIMA ESPORTES,12160.19,20
Tokaia,11596.0,4
Pittol,11145.82,37
Colcci,10633.6,7
Gisdany,10007.83,14
Youcom,9503.800000000001,25
Lupo,9195.7,44
Samsung,8426.0,4
Damyller,8192.0,16
