persona,qtd_clientes,valor_total,ticket_medio,freq_media,idade_media,pct_clientes,pct_valor
Cliente Regular,95843,134507723.36,386.216501815613,4.461056102167086,40.24787814884799,76.88722383557688,65.43180917220735
Senior Tradicional,15217,19455250.05,705.755876256818,2.2497864230794504,62.82598409673392,12.207390055674106,9.464082633099869
Comprador Seletivo,3163,17298192.06,4259.694987880704,1.3316471704078408,38.932026557066074,2.5374235884929486,8.414773320226333
Mae Moderna,1603,16012879.01,268.3286408723617,44.741734248284466,41.222707423580786,1.285959535995636,7.789527749835854
Executivo Exigente,901,8486710.19,257.1933488024589,45.17536071032186,38.4361820199778,0.7228007123718453,4.12839343184544
Jovem Explorer,6960,4560616.88,369.9904536637931,1.9617816091954023,22.586206896551722,5.583455003449549,2.2185299546036985
Senior VIP,339,3601759.34,295.55992356894626,42.607669616519175,61.554572271386434,0.2719527652542237,1.7520899464512019
Jovem Engajado,628,1646186.33,187.89842946549444,15.759554140127388,22.730891719745223,0.5037945031848156,0.8007937917302383
