faixa_etaria,Feminino,Masculino,Nao Informado,Outro
16-24 (Gen Z),1135.7771603910962,1070.7494923076924,722.5,770.2384210526316
25-39 (Millennials),1489.5691634711436,1426.7737690668462,925.415,1163.6464935064935
40-54 (Gen X),1924.340585020374,1740.7486683417085,946.2450000000001,896.0562857142858
55-69 (Boomers),1850.0945385793607,1712.7496848137537,160.7,808.958
70+ (Silent),1724.8984294871793,1827.9417140238313,0.0,443.335
Nao Informado,901.1663333333332,3758.563157894737,2473.0699999999997,0.0
