persona,qtd_clientes,valor_total,ticket_medio,freq_media,idade_media,pct_clientes,pct_valor
Cliente Regular,5579,5061764.58,345.0091677583496,3.2658182469976698,39.7126210111151,80.49343529072284,71.40925141949911
Senior Tradicional,752,873406.7,662.6461540336879,2.1768617021276597,62.316489361702125,10.849805222911558,12.321655352800907
Comprador Seletivo,163,808245.16,3981.1810838445813,1.343558282208589,39.6319018404908,2.351752993795989,11.40238368000775
Jovem Explorer,395,215760.43,326.6779345991561,1.7949367088607595,22.718987341772152,5.699033328524022,3.043857640698343
Jovem Engajado,26,54618.5,165.16561203781745,15.038461538461538,22.846153846153847,0.3751262444091762,0.7705348869970385
Executivo Exigente,8,36169.79,166.07875893518715,28.375,39.125,0.11542345981820805,0.5102682250584805
Mae Moderna,6,32141.81,199.8335016709756,30.0,42.166666666666664,0.08656759486365603,0.45344317284858215
Senior VIP,2,6280.710000000001,106.50722826086957,31.5,68.5,0.028855864954552012,0.08860562208978956
