faixa_etaria,Feminino,Masculino,Nao Informado,Outro
Boomers (1946-1964),1302.841818181818,1098.250110803324,160.7,0.0
Gen X (1965-1980),1176.5286168354874,1189.6930925804334,0.0,1463.645
Gen Z (1997-2012),805.9127034358047,907.8214319248826,354.16,528.9333333333334
Millennials (1981-1996),940.0707324629342,1082.1977075268817,0.0,528.6225
Nao Informado,0.0,404.98,113.57,0.0
Silent (antes 1946),1254.804705882353,1353.5991666666666,0.0,0.0
