loja,valor,clientes
Renner,19015.25,67
C&A,9368.99,40
Decathlon,9177.58,42
Nike Unite,8062.570000000001,23
Studio Z,7749.63,31
Centauro,7227.5,27
Lanzara,6900.0,1
Riachuelo,6880.86,35
Lojas Americanas,6311.07,82
Kalunga,5819.36,59
Claro,5718.0,1
Brooksfield,5686.81,4
Magazine Luiza,5581.68,7
Cobasi,5174.01,39
Livrarias Catarinense,5019.85,40
Panvel Farmácias,4835.9,53
Leo Cosméticos,4705.55,68
Outback Steakhouse,4161.7300000000005,15
Bacio di Latte,4000.71,54
Live!,3841.44,9
