segmento,valor,clientes
Moda,910938.25,1220
Esportes,176769.68,324
Joalheria,156382.73,130
Calçados Femininos,114135.79,129
Beleza e Bem-estar,109296.78,502
Calçados,101621.7,242
Eletrônicos,100483.43000000001,30
Casa e Decoração,86811.34,288
Gastronomia,71479.68,453
Infantil,42186.15,175
Pets,33454.12,192
Livrarias,18848.5,142
Outros,14074.4,34
Presentes e Acessórios,10797.32,44
Eletrodomésticos,6057.15,86
Papelaria,5524.59,43
Ótica,3437.52,11
Farmácias,976.62,18
Lazer,843.0,17
