Metrica,High Spenders,Demais Clientes
Qtd Clientes,525.0,4713.0
Valor Total (R$),2088827.5899999999,2870553.2
Ticket Medio (R$),3978.719219047619,609.0713346064078
Freq Media Compras,6.08,3.062380649267982
Idade Media,42.97901002506266,41.126013724267
% Feminino,66.66666666666666,68.23679185232336
% Masculino,33.33333333333333,31.529811160619563
