shopping,sigla,transacoes,clientes,valor_total,ticket_medio,idade_media,threshold_hs,qtd_high_spenders
Balneário Shopping,BS,3492,919,760232.5,827.2388465723612,41.11969532100109,1866.4560000000004,92
Continente Shopping,CS,3126,957,1130861.8900000001,1181.673866248694,42.141065830721004,2695.432,96
Neumarkt Shopping,NK,3363,980,901857.56,920.2628163265307,43.36326530612245,2077.6050000000005,98
Garten Shopping,GS,1465,546,415355.85,760.7249999999999,40.40257352941177,1563.0,55
Norte Shopping,NR,4472,1381,1309931.61,948.5384576393918,41.29876722262509,1924.8999999999999,139
Nações Shopping,NS,1707,587,441141.38,751.5185349233391,39.620102214650764,1539.634,59
