genero,qtd_clientes,valor_total,pct_clientes
Feminino,446,240317.45,72.168284789644
Masculino,169,111512.0,27.346278317152105
Nao Informado,2,466.79,0.3236245954692557
Outro,1,175.0,0.16181229773462785
