faixa_etaria,qtd_clientes,valor_total,pct_clientes
16-24 (Gen Z),70,42278.3,8.871989860583017
25-39 (Millennials),363,256368.85,46.00760456273764
40-54 (Gen X),312,277053.2,39.543726235741445
55-69 (Boomers),43,30156.68,5.4499366286438535
Nao Informado,1,101.8,0.12674271229404308
