genero,qtd_clientes,valor_total,pct_clientes
Feminino,10531,14899421.11,67.4847805190644
Masculino,5063,6984738.47,32.44472925344441
Nao Informado,3,4029.0899999999997,0.019224607497596923
Outro,8,8197.22,0.0512656199935918
