faixa_etaria,qtd_clientes,valor_total,ticket_medio,freq_media,idade_media,qtd_high_spenders,pct_clientes,pct_valor,shopping,sigla
16-24 (Gen Z),2643,3244664.69,1227.6446046159667,5.657586076428301,21.756715853197125,83,6.186073727325922,3.3262123743950838,Neumarkt Shopping,NK
25-39 (Millennials),15667,28112983.1,1794.4075509031725,6.560030637646007,32.71628263228442,1104,36.669397308367465,28.819542603762816,Neumarkt Shopping,NK
40-54 (Gen X),16414,45759108.5,2787.8097051297673,9.333800414280493,46.16699159254295,2099,38.41778818022235,46.909165499621245,Neumarkt Shopping,NK
55-69 (Boomers),6522,16877674.8,2587.806623735051,7.192885617908617,60.768629254829804,819,15.265067290813342,17.301858939012916,Neumarkt Shopping,NK
70+ (Silent),1441,3520040.17,2442.775968077724,6.035392088827203,74.56488549618321,167,3.3727325921591578,3.608508826168344,Neumarkt Shopping,NK
Nao Informado,38,33860.74,891.0721052631578,4.421052631578948,,1,0.08894090111176127,0.03471175703957705,Neumarkt Shopping,NK
