shopping,perfil_historico,ranking,segmento,valor,pct_valor,cupons,clientes
Balneário Shopping,Premium,1,Moda,8425.05,32.77,25,19
Balneário Shopping,Premium,2,Joalheria,3240.0,12.6,1,1
Balneário Shopping,Premium,3,Gastronomia,2913.34,11.33,36,14
Balneário Shopping,Premium,4,Presentes e Acessórios,2848.79,11.08,6,6
Balneário Shopping,Premium,5,Beleza e Bem-estar,2354.0699999999997,9.16,8,8
Balneário Shopping,Premium,6,Ótica,1899.98,7.39,2,2
Balneário Shopping,Premium,7,Infantil,1588.38,6.18,8,7
Balneário Shopping,Premium,8,Moda Feminina,1579.8,6.15,1,1
Balneário Shopping,Premium,9,Esportes,469.96,1.83,3,3
Balneário Shopping,Premium,10,Livrarias,387.79,1.51,4,4
Balneário Shopping,VIP,1,Moda,203853.15,38.42,474,233
Balneário Shopping,VIP,2,Joalheria,76463.3,14.41,32,24
Balneário Shopping,VIP,3,Gastronomia,49934.29,9.41,441,173
Balneário Shopping,VIP,4,Beleza e Bem-estar,48951.46,9.23,199,131
Balneário Shopping,VIP,5,Casa e Decoração,35363.61,6.66,57,41
Balneário Shopping,VIP,6,Moda Feminina,29189.78,5.5,29,25
Balneário Shopping,VIP,7,Infantil,23646.49,4.46,104,84
Balneário Shopping,VIP,8,Calçados,23045.36,4.34,55,45
Balneário Shopping,VIP,9,Ótica,22905.0,4.32,11,10
Balneário Shopping,VIP,10,Presentes e Acessórios,17262.05,3.25,68,51
Continente Shopping,Premium,1,Moda,16731.21,45.11,60,34
Continente Shopping,Premium,2,Gastronomia,6910.94,18.63,137,49
Continente Shopping,Premium,3,Calçados,2935.5299999999997,7.92,15,14
Continente Shopping,Premium,4,Esportes,2548.71,6.87,14,12
Continente Shopping,Premium,5,Ótica,2159.92,5.82,2,2
Continente Shopping,Premium,6,Eletrônicos,1500.0,4.04,2,1
Continente Shopping,Premium,7,Beleza e Bem-estar,1397.75,3.77,19,16
Continente Shopping,Premium,8,Presentes e Acessórios,1185.3,3.2,9,4
Continente Shopping,Premium,9,Infantil,899.85,2.43,7,7
