shopping_principal,qtd_clientes,valor_total,ticket_medio,vip_hist,vip_valor_hist,vip_ticket_hist,premium_hist,premium_valor_hist,premium_ticket_hist,potencial_hist,potencial_valor_hist,potencial_ticket_hist,pontual_hist,pontual_valor_hist,pontual_ticket_hist,vip_periodo,vip_valor_periodo,vip_ticket_periodo,premium_periodo,premium_valor_periodo,premium_ticket_periodo,potencial_periodo,potencial_valor_periodo,potencial_ticket_periodo,pontual_periodo,pontual_valor_periodo,pontual_ticket_periodo,high_spenders,pct_valor
Balneário Shopping,499,666785.43,387.1835742604971,389,618769.67,430.68969480259716,48,26308.309999999998,323.985193287037,31,13462.77,185.14261827956992,31,8244.68,141.14844623655912,85,409641.73,1095.6082348765894,90,129906.59,433.3831737934904,115,83477.06,306.1625169066441,209,43760.05,123.75468184593184,91,29.38
Neumarkt Shopping,524,472109.39,197.01501405110176,417,433765.21,214.17126476079943,44,18644.46,137.27645442184078,38,14588.07,120.49432358674463,25,5111.650000000001,132.30006666666665,56,207550.1,658.5276005725099,95,130257.01,230.87376364194566,109,74764.49,181.52419262490824,264,59537.79,93.330216623549,65,20.8
Continente Shopping,616,422408.62,187.51642956006796,390,343047.93,212.21392988795333,82,40087.76,190.46546969476998,76,25959.010000000002,124.97238025351841,68,13313.92,112.21497850678733,35,145776.94999999998,1107.2609991846118,79,111989.94,287.38987019036927,122,87475.15,176.24647171480078,380,77166.58,85.65820090340947,43,18.61
Garten Shopping,467,417987.04,311.8343582587985,324,369965.59,380.0960125211695,67,25729.95,146.59582711442786,41,15508.119999999999,215.25997967479674,35,6783.38,109.37021904761905,33,200012.71,2345.2175974399165,67,91496.69,303.0159305116891,105,74029.98,222.99204150981294,262,52447.66,93.5810415592677,36,18.41
Nações Shopping,301,186532.26,183.650143594536,165,146451.06,210.2498018261843,52,21255.44,184.6596858974359,41,11799.02,144.68369918699187,43,7026.74,117.51489737910669,14,56766.21,465.5825039939053,39,53309.51,375.09628492123346,54,38966.81,272.457117918604,194,37489.73,100.09844683766977,15,8.22
Norte Shopping,195,104019.59,149.99336182895982,113,80978.48,161.02819093967418,38,14284.69,173.62004773150827,26,5127.66,92.6103782051282,18,3628.7599999999998,113.72712962962962,9,25466.57,464.8145361701176,21,31104.41,292.38543729616947,32,22542.54,204.8040176750333,133,24906.07,93.01918783680814,11,4.58
