perfil;shopping;genero;ranking;loja;valor;pct_valor;cupons;clientes
Pontual;Balneário Shopping;Feminino;1;KFC;867,3;19,18;12;3
Pontual;Balneário Shopping;Feminino;2;Studio Z;712,96;15,77;2;1
Pontual;Balneário Shopping;Feminino;3;Zara;656,5;14,52;1;1
Pontual;Balneário Shopping;Feminino;4;Riachuelo;638,92;14,13;2;2
Pontual;Balneário Shopping;Feminino;5;Bottero;399,7;8,84;1;1
Pontual;Balneário Shopping;Feminino;6;C&A;299,98;6,63;1;1
Pontual;Balneário Shopping;Feminino;7;Beagle;259,99;5,75;1;1
Pontual;Balneário Shopping;Feminino;8;Calzedonia;249,0;5,51;1;1
Pontual;Balneário Shopping;Feminino;9;Lojas Americanas;231,87;5,13;5;4
Pontual;Balneário Shopping;Feminino;10;Bacio di Latte;206,04999999999998;4,56;5;2
Pontual;Balneário Shopping;Masculino;1;Zara;598,5;25,36;1;1
Pontual;Balneário Shopping;Masculino;2;Livrarias Catarinense;426,3;18,06;3;2
Pontual;Balneário Shopping;Masculino;3;Riachuelo;359,96000000000004;15,25;2;2
Pontual;Balneário Shopping;Masculino;4;KFC;279,6;11,85;9;2
Pontual;Balneário Shopping;Masculino;5;Giraffa's ;146,0;6,19;1;1
Pontual;Balneário Shopping;Masculino;6;Mc Donald's;136,5;5,78;8;2
Pontual;Balneário Shopping;Masculino;7;Bacio di Latte;117,80000000000001;4,99;3;3
Pontual;Balneário Shopping;Masculino;8;Panvel Farmácias;101,06;4,28;1;1
Pontual;Balneário Shopping;Masculino;9;Renner;99,8;4,23;1;1
Pontual;Balneário Shopping;Masculino;10;Burger King;94,5;4,0;2;1
Pontual;Continente Shopping;Feminino;1;Renner;1215,8;21,91;5;4
Pontual;Continente Shopping;Feminino;2;Pernambucanas;732,86;13,21;1;1
Pontual;Continente Shopping;Feminino;3;Companhia da Moda;565,5;10,19;2;2
Pontual;Continente Shopping;Feminino;4;Tommy Hilfiger;539,0;9,71;1;1
Pontual;Continente Shopping;Feminino;5;Lojas Americanas;526,49;9,49;19;9
Pontual;Continente Shopping;Feminino;6;C&A;495,77;8,93;3;2
Pontual;Continente Shopping;Feminino;7;Nike Unite;399,98;7,21;2;1
Pontual;Continente Shopping;Feminino;8;Kalunga;394,2;7,1;6;5
Pontual;Continente Shopping;Feminino;9;Riachuelo;344,96000000000004;6,22;4;4
Pontual;Continente Shopping;Feminino;10;Studio Z;334,95000000000005;6,04;4;4
Pontual;Continente Shopping;Masculino;1;Nike Unite;699,96;24,88;2;2
Pontual;Continente Shopping;Masculino;2;Outback Steakhouse;352,1;12,52;1;1
Pontual;Continente Shopping;Masculino;3;Panvel Farmácias;334,59;11,89;1;1
Pontual;Continente Shopping;Masculino;4;Melissa;299,9;10,66;1;1
Pontual;Continente Shopping;Masculino;5;Madero;290,51;10,33;2;2
Pontual;Continente Shopping;Masculino;6;Brooksfield;263,92;9,38;1;1
Pontual;Continente Shopping;Masculino;7;C&A;229,97;8,17;2;2
Pontual;Continente Shopping;Masculino;8;McDonald's;120,5;4,28;3;3
Pontual;Continente Shopping;Masculino;9;Spoleto;112,2;3,99;1;1
Pontual;Continente Shopping;Masculino;10;Livrarias Catarinense;109,7;3,9;1;1
Pontual;Garten Shopping;Feminino;1;Centauro;679,96;19,14;1;1
Pontual;Garten Shopping;Feminino;2;Riachuelo;439,95;12,38;3;3
Pontual;Garten Shopping;Feminino;3;Chilli Beans;435,96;12,27;1;1
Pontual;Garten Shopping;Feminino;4;Livrarias Curitiba;413,71000000000004;11,64;2;2
Pontual;Garten Shopping;Feminino;5;O Boticário;390,33000000000004;10,98;3;3
Pontual;Garten Shopping;Feminino;6;Stanley;309,0;8,7;1;1
Pontual;Garten Shopping;Feminino;7;General Lyy;265,0;7,46;1;1
Pontual;Garten Shopping;Feminino;8;Inovathi Acessórios;249,99;7,04;1;1
Pontual;Garten Shopping;Feminino;9;Officina do Celular;189,9;5,34;1;1
Pontual;Garten Shopping;Feminino;10;KFC;179,60000000000002;5,05;4;2
Pontual;Garten Shopping;Masculino;1;Outback Steakhouse;369,71;23,2;1;1
Pontual;Garten Shopping;Masculino;2;McDonald's;355,0;22,28;11;6
Pontual;Garten Shopping;Masculino;3;Pittol;239,0;15,0;1;1
Pontual;Garten Shopping;Masculino;4;Stanley;165,0;10,36;1;1
Pontual;Garten Shopping;Masculino;5;Kib´s;104,0;6,53;1;1
Pontual;Garten Shopping;Masculino;6;KFC;90,7;5,69;1;1
Pontual;Garten Shopping;Masculino;7;Burger King;79,8;5,01;2;2
Pontual;Garten Shopping;Masculino;8;Tok & Stok;75,8;4,76;1;1
Pontual;Garten Shopping;Masculino;9;Trëma;62,8;3,94;1;1
Pontual;Garten Shopping;Masculino;10;Cobasi;51,61;3,24;1;1
Pontual;Nações Shopping;Feminino;1;Adcos;1327,96;37,57;2;2
Pontual;Nações Shopping;Feminino;2;C&A;379,97;10,75;2;2
Pontual;Nações Shopping;Feminino;3;Riachuelo;369,96000000000004;10,47;2;2
Pontual;Nações Shopping;Feminino;4;Renner;337,7;9,55;2;2
Pontual;Nações Shopping;Feminino;5;Livraria Catarinense ;279,6;7,91;5;4
Pontual;Nações Shopping;Feminino;6;Mini Kalzone;213,0;6,03;8;5
Pontual;Nações Shopping;Feminino;7;Casa Maria;206,86;5,85;2;2
Pontual;Nações Shopping;Feminino;8;Cassol Centerlar;147,51000000000002;4,17;2;2
Pontual;Nações Shopping;Feminino;9;Fátima Criança;140,0;3,96;1;1
Pontual;Nações Shopping;Feminino;10;McDonald's;132,2;3,74;4;4
Pontual;Nações Shopping;Masculino;1;Riachuelo;1014,89;40,87;2;2
Pontual;Nações Shopping;Masculino;2;Renner;569,6;22,94;1;1
Pontual;Nações Shopping;Masculino;3;Outback SteakHouse;197,79;7,96;1;1
Pontual;Nações Shopping;Masculino;4;Mini Kalzone;160,5;6,46;7;5
Pontual;Nações Shopping;Masculino;5;Camarão Express;119,9;4,83;1;1
Pontual;Nações Shopping;Masculino;6;Lug's;108,97;4,39;1;1
Pontual;Nações Shopping;Masculino;7;Chope do Mestre;81,0;3,26;5;1
Pontual;Nações Shopping;Masculino;8;Cases e Capas;80,0;3,22;1;1
Pontual;Nações Shopping;Masculino;9;Burger King;75,7;3,05;1;1
Pontual;Nações Shopping;Masculino;10;Baummer;74,9;3,02;1;1
Pontual;Neumarkt Shopping;Feminino;1;Riachuelo;619,85;31,1;3;3
Pontual;Neumarkt Shopping;Feminino;2;Studio Z;358,99;18,01;2;2
Pontual;Neumarkt Shopping;Feminino;3;Youcom;239,9;12,04;1;1
Pontual;Neumarkt Shopping;Feminino;4;Lojas Americanas;208,47000000000003;10,46;4;4
Pontual;Neumarkt Shopping;Feminino;5;Livrarias Catarinense;138,1;6,93;2;2
Pontual;Neumarkt Shopping;Feminino;6;Orientali;102,87;5,16;2;1
Pontual;Neumarkt Shopping;Feminino;7;Cobasi;95,2;4,78;1;1
Pontual;Neumarkt Shopping;Feminino;8;Kalunga;87,5;4,39;2;2
Pontual;Neumarkt Shopping;Feminino;9;Estação Choperia;73,0;3,66;1;1
Pontual;Neumarkt Shopping;Feminino;10;O Boticário;69,41;3,48;1;1
Pontual;Neumarkt Shopping;Masculino;1;Renner;841,4;29,45;3;3
Pontual;Neumarkt Shopping;Masculino;2;GrandVision;349,0;12,22;1;1
Pontual;Neumarkt Shopping;Masculino;3;Avatim;333,0;11,66;1;1
Pontual;Neumarkt Shopping;Masculino;4;Madero;320,1;11,2;1;1
Pontual;Neumarkt Shopping;Masculino;5;L'Occitane Au Brésil;304,8;10,67;1;1
Pontual;Neumarkt Shopping;Masculino;6;Riachuelo;279,84;9,79;1;1
Pontual;Neumarkt Shopping;Masculino;7;Havan;154,96;5,42;1;1
Pontual;Neumarkt Shopping;Masculino;8;McDonald's;105,6;3,7;2;1
Pontual;Neumarkt Shopping;Masculino;9;Studio Z;99,98;3,5;1;1
Pontual;Neumarkt Shopping;Masculino;10;Mini Kalzone;68,3;2,39;3;3
Pontual;Norte Shopping;Feminino;1;Riachuelo;339,78;19,65;1;1
Pontual;Norte Shopping;Feminino;2;Havan;330,9;19,14;2;2
Pontual;Norte Shopping;Feminino;3;Avatim;304,0;17,58;2;1
Pontual;Norte Shopping;Feminino;4;Renner;249,0;14,4;1;1
Pontual;Norte Shopping;Feminino;5;Leo Cosméticos;188,0;10,87;2;2
Pontual;Norte Shopping;Feminino;6;Atacadão;112,7;6,52;2;2
Pontual;Norte Shopping;Feminino;7;Mini Kalzone;84,5;4,89;3;3
Pontual;Norte Shopping;Feminino;8;Norte Shopping - Estacionamento;60,0;3,47;4;3
Pontual;Norte Shopping;Feminino;9;Pittol;34,0;1,97;1;1
Pontual;Norte Shopping;Feminino;10;Mc Donalds ;26,0;1,5;1;1
Pontual;Norte Shopping;Masculino;1;Havan;509,72;28,65;2;2
Pontual;Norte Shopping;Masculino;2;Riachuelo;490,89;27,6;1;1
Pontual;Norte Shopping;Masculino;3;Kalunga;245,7;13,81;1;1
Pontual;Norte Shopping;Masculino;4;Cobasi;118,7;6,67;2;2
Pontual;Norte Shopping;Masculino;5;Pittol;89,0;5,0;1;1
Pontual;Norte Shopping;Masculino;6;Mc Donalds ;75,3;4,23;1;1
Pontual;Norte Shopping;Masculino;7;O Boticário;73,9;4,15;1;1
Pontual;Norte Shopping;Masculino;8;Livrarias Catarinense;71,7;4,03;2;2
Pontual;Norte Shopping;Masculino;9;Superlegal Brinquedos;59,0;3,32;1;1
Pontual;Norte Shopping;Masculino;10;Express Grill;44,98;2,53;1;1
Potencial;Balneário Shopping;Feminino;1;Renner;3181,56;34,06;12;9
Potencial;Balneário Shopping;Feminino;2;Pecorino;1613,07;17,27;3;1
Potencial;Balneário Shopping;Feminino;3;Superlegal Brinquedos;1036,94;11,1;3;2
Potencial;Balneário Shopping;Feminino;4;Granado;909,0;9,73;3;2
Potencial;Balneário Shopping;Feminino;5;Livrarias Catarinense;860,5999999999999;9,21;6;4
Potencial;Balneário Shopping;Feminino;6;C&A;499,94;5,35;2;2
Potencial;Balneário Shopping;Feminino;7;Riachuelo;449,68;4,81;2;2
Potencial;Balneário Shopping;Feminino;8;Paquetá Esportes;299,99;3,21;1;1
Potencial;Balneário Shopping;Feminino;9;Studio Z;269,0;2,88;1;1
Potencial;Balneário Shopping;Feminino;10;Sephora;220,15;2,36;1;1
Potencial;Balneário Shopping;Masculino;1;Studio Z;708,92;28,05;10;1
Potencial;Balneário Shopping;Masculino;2;Centauro;584,9300000000001;23,15;2;1
Potencial;Balneário Shopping;Masculino;3;Superlegal Brinquedos;249,98000000000002;9,89;2;1
Potencial;Balneário Shopping;Masculino;4;Adidas;216,99;8,59;1;1
Potencial;Balneário Shopping;Masculino;5;Paladare Di Italia;187,0;7,4;1;1
Potencial;Balneário Shopping;Masculino;6;Life Vivara;150,0;5,94;1;1
Potencial;Balneário Shopping;Masculino;7;Bacio di Latte;130,75;5,17;1;1
Potencial;Balneário Shopping;Masculino;8;Renner;119,9;4,74;1;1
Potencial;Balneário Shopping;Masculino;9;KFC;108,7;4,3;1;1
Potencial;Balneário Shopping;Masculino;10;C&A;69,99;2,77;1;1
Potencial;Continente Shopping;Feminino;1;Riachuelo;1999,57;21,65;5;5
Potencial;Continente Shopping;Feminino;2;Pernambucanas;1348,7;14,6;8;7
Potencial;Continente Shopping;Feminino;3;Centauro;1119,95;12,12;2;2
Potencial;Continente Shopping;Feminino;4;C&A;1083,89;11,73;7;6
Potencial;Continente Shopping;Feminino;5;Nike Unite;879,97;9,53;1;1
Potencial;Continente Shopping;Feminino;6;Panvel Farmácias;698,72;7,56;4;4
Potencial;Continente Shopping;Feminino;7;Kalunga;532,1;5,76;8;7
Potencial;Continente Shopping;Feminino;8;JCanedo;527,94;5,72;1;1
Potencial;Continente Shopping;Feminino;9;Studio Z;526,98;5,7;4;4
Potencial;Continente Shopping;Feminino;10;Inovare Suplementos;519,97;5,63;2;1
Potencial;Continente Shopping;Masculino;1;Renner;1258,6;21,99;2;2
Potencial;Continente Shopping;Masculino;2;Carioca Calçados;1119,95;19,57;1;1
Potencial;Continente Shopping;Masculino;3;Ótica Diniz;950,0;16,6;1;1
Potencial;Continente Shopping;Masculino;4;Riachuelo;409,96;7,16;1;1
Potencial;Continente Shopping;Masculino;5;CLIFIELD;399,9;6,99;1;1
Potencial;Continente Shopping;Masculino;6;Live!;399,8;6,99;1;1
Potencial;Continente Shopping;Masculino;7;Panvel Farmácias;379,86;6,64;1;1
Potencial;Continente Shopping;Masculino;8;Outback Steakhouse;277,64;4,85;1;1
Potencial;Continente Shopping;Masculino;9;Giraffas;266,5;4,66;7;4
Potencial;Continente Shopping;Masculino;10;Mini Kalzone;260,4;4,55;8;4
Potencial;Garten Shopping;Feminino;1;Renner;2426,7;31,86;8;8
Potencial;Garten Shopping;Feminino;2;VIRUS 41;1413,9;18,56;2;2
Potencial;Garten Shopping;Feminino;3;Idéli Oui;645,0;8,47;2;2
Potencial;Garten Shopping;Feminino;4;C&A;545,9399999999999;7,17;2;2
Potencial;Garten Shopping;Feminino;5;Riachuelo;519,86;6,82;2;2
Potencial;Garten Shopping;Feminino;6;Superlegal;509,97;6,7;3;2
Potencial;Garten Shopping;Feminino;7;Centauro;418,96;5,5;3;3
Potencial;Garten Shopping;Feminino;8;Chilli Beans;399,98;5,25;1;1
Potencial;Garten Shopping;Feminino;9;O Boticário;377,78;4,96;3;3
Potencial;Garten Shopping;Feminino;10;Stanley;359,0;4,71;1;1
Potencial;Garten Shopping;Masculino;1;Farm;2066,75;41,6;2;2
Potencial;Garten Shopping;Masculino;2;Renner;769,0;15,48;1;1
Potencial;Garten Shopping;Masculino;3;Makenji;599,8;12,07;1;1
Potencial;Garten Shopping;Masculino;4;Life Vivara;500,0;10,06;1;1
Potencial;Garten Shopping;Masculino;5;Bagaggio;349,9;7,04;1;1
Potencial;Garten Shopping;Masculino;6;Riachuelo;209,89000000000001;4,22;2;2
Potencial;Garten Shopping;Masculino;7;Hering;199,98;4,03;1;1
Potencial;Garten Shopping;Masculino;8;O Boticário;109,9;2,21;1;1
Potencial;Garten Shopping;Masculino;9;Grano Pasta Ristorante;98,0;1,97;2;1
Potencial;Garten Shopping;Masculino;10;Polo Wear;65,0;1,31;1;1
Potencial;Nações Shopping;Feminino;1;Beagle;1159,0;17,33;1;1
Potencial;Nações Shopping;Feminino;2;Renner;1075,2;16,08;5;4
Potencial;Nações Shopping;Feminino;3;Riachuelo;995,62;14,89;3;3
Potencial;Nações Shopping;Feminino;4;C&A;944,79;14,13;7;7
Potencial;Nações Shopping;Feminino;5;Damyller;778,0;11,63;1;1
Potencial;Nações Shopping;Feminino;6;Americanas;544,1800000000001;8,14;8;6
Potencial;Nações Shopping;Feminino;7;Pittol;509,88;7,62;1;1
Potencial;Nações Shopping;Feminino;8;Youcom;269,7;4,03;1;1
Potencial;Nações Shopping;Feminino;9;Via Pian Food;227,98;3,41;2;1
Potencial;Nações Shopping;Feminino;10;FATIMA ESPORTES;183,99;2,75;1;1
Potencial;Nações Shopping;Masculino;1;Kings ;839,89;24,19;1;1
Potencial;Nações Shopping;Masculino;2;Renner;590,1;17,0;4;2
Potencial;Nações Shopping;Masculino;3;Camicado;395,98;11,41;1;1
Potencial;Nações Shopping;Masculino;4;Centauro;349,99;10,08;1;1
Potencial;Nações Shopping;Masculino;5;Lupo;329,0;9,48;1;1
Potencial;Nações Shopping;Masculino;6;C&A;313,95;9,04;1;1
Potencial;Nações Shopping;Masculino;7;Senhor Garibaldi;262,4;7,56;2;2
Potencial;Nações Shopping;Masculino;8;Riachuelo;139,0;4,0;1;1
Potencial;Nações Shopping;Masculino;9;Burger King;133,7;3,85;3;1
Potencial;Nações Shopping;Masculino;10;BelShop;117,88;3,4;3;3
Potencial;Neumarkt Shopping;Feminino;1;Renner;1628,9;19,35;8;6
Potencial;Neumarkt Shopping;Feminino;2;JCanedo;1498,5;17,8;2;1
Potencial;Neumarkt Shopping;Feminino;3;Centauro;1106,93;13,15;5;5
Potencial;Neumarkt Shopping;Feminino;4;Studio Z;857,89;10,19;5;5
Potencial;Neumarkt Shopping;Feminino;5;Riachuelo;749,44;8,9;6;4
Potencial;Neumarkt Shopping;Feminino;6;Farm;698,0;8,29;1;1
Potencial;Neumarkt Shopping;Feminino;7;Me.Linda;603,89;7,17;6;6
Potencial;Neumarkt Shopping;Feminino;8;Cobasi;491,4;5,84;1;1
Potencial;Neumarkt Shopping;Feminino;9;Polo Wear;409,96;4,87;4;2
Potencial;Neumarkt Shopping;Feminino;10;McDonald's;374,8;4,45;11;3
Potencial;Neumarkt Shopping;Masculino;1;Shoulder;459,0;21,19;1;1
Potencial;Neumarkt Shopping;Masculino;2;Damyller;429,0;19,8;1;1
Potencial;Neumarkt Shopping;Masculino;3;Riachuelo;219,88;10,15;2;2
Potencial;Neumarkt Shopping;Masculino;4;Havan;208,91;9,64;3;2
Potencial;Neumarkt Shopping;Masculino;5;McDonald's;191,8;8,85;2;1
Potencial;Neumarkt Shopping;Masculino;6;Me.Linda;143,0;6,6;1;1
Potencial;Neumarkt Shopping;Masculino;7;Renner;139,9;6,46;1;1
Potencial;Neumarkt Shopping;Masculino;8;Livrarias Catarinense;139,8;6,45;2;2
Potencial;Neumarkt Shopping;Masculino;9;Mamma Mia Express;129,0;5,95;2;2
Potencial;Neumarkt Shopping;Masculino;10;Polo Wear;105,98;4,89;1;1
Potencial;Norte Shopping;Feminino;1;Havan;666,87;20,26;4;4
Potencial;Norte Shopping;Feminino;2;Pittol;449,94;13,67;1;1
Potencial;Norte Shopping;Feminino;3;Lojas Americanas;378,43;11,49;8;7
Potencial;Norte Shopping;Feminino;4;Pratafina;335,0;10,18;3;3
Potencial;Norte Shopping;Feminino;5;Atacadão;307,79;9,35;5;4
Potencial;Norte Shopping;Feminino;6;Natura;272,81;8,29;2;2
Potencial;Norte Shopping;Feminino;7;Avatim;257,0;7,81;1;1
Potencial;Norte Shopping;Feminino;8;Kalunga;241,9;7,35;4;4
Potencial;Norte Shopping;Feminino;9;Miss Make;199,70000000000002;6,07;2;2
Potencial;Norte Shopping;Feminino;10;Leo Cosméticos;182,7;5,55;3;3
Potencial;Norte Shopping;Masculino;1;Beagle;449,97;34,35;1;1
Potencial;Norte Shopping;Masculino;2;Atacadão;400,31000000000006;30,56;2;2
Potencial;Norte Shopping;Masculino;3;Pittol;199,99;15,27;1;1
