shopping_principal,qtd_clientes,valor_total,R_score_medio,F_score_medio,V_score_medio,score_total_medio,ticket_medio,vip_quintis,vip_valor_quintis,vip_ticket_quintis,premium_quintis,premium_valor_quintis,premium_ticket_quintis,potencial_quintis,potencial_valor_quintis,potencial_ticket_quintis,pontual_quintis,pontual_valor_quintis,pontual_ticket_quintis,pct_valor
Balneário Shopping,499,666785.43,3.0,3.0,3.0,9.0,1336.243346693387,79,254384.91999999998,3220.0622784810125,154,296504.1,1925.3512987012984,137,86772.96,633.3792700729928,129,29123.45,225.76317829457366,29.38
Neumarkt Shopping,524,472109.39,3.0,3.0,3.0,9.0,900.9721183206107,94,204371.2,2174.1617021276597,154,171482.83,1113.5248701298701,138,71571.49,518.6339855072464,138,24683.87,178.8686231884058,20.8
Continente Shopping,616,422408.62,3.0032467532467533,2.9967532467532467,2.9967532467532467,8.996753246753247,685.7282792207792,112,195678.78,1747.1319642857143,161,116092.02,721.068447204969,179,89200.93000000001,498.329217877095,164,21436.89,130.71274390243903,18.61
Garten Shopping,467,417987.04,3.0,3.0,3.0,9.0,895.0471948608136,84,147418.56,1754.982857142857,129,185034.2,1434.3736434108528,134,68387.81,510.3567910447761,120,17146.47,142.88725000000002,18.41
Nações Shopping,301,186532.26,3.006644518272425,2.993355481727575,2.993355481727575,8.993355481727574,619.7085049833887,61,101888.2,1670.2983606557377,65,43825.54,674.2390769230769,98,32782.59,334.5162244897959,77,8035.93,104.36272727272727,8.22
Norte Shopping,195,104019.59,3.0,3.0,3.0,9.0,533.4337948717948,36,47868.35,1329.6763888888888,47,34573.82,735.6131914893617,63,16848.76,267.4406349206349,49,4728.66,96.50326530612244,4.58
