cliente_id,valor_periodo,frequencia,recencia_dias,shopping_principal,genero,segmento_principal,R_score,F_score,V_score,score_total,perfil_quintis
151,704.6,4,19,Norte Shopping,Masculino,Gastronomia,2,3,4,9,Potencial
152,69.48,3,15,Garten Shopping,Feminino,Gastronomia,3,3,1,7,Potencial
169,696.72,3,27,Continente Shopping,Masculino,Pets,1,3,4,8,Potencial
195,157.2,1,29,Continente Shopping,Feminino,Moda,1,1,2,4,Pontual
235,492.11,3,5,Continente Shopping,Masculino,Gastronomia,4,3,3,10,Premium
241,1638.53,3,15,Balneário Shopping,Feminino,Gastronomia,3,3,5,11,Premium
259,76.0,2,1,Neumarkt Shopping,Masculino,Gastronomia,5,2,1,8,Potencial
277,390.14,4,21,Neumarkt Shopping,Feminino,Casa e Decoração,2,3,3,8,Potencial
349,464.93,5,3,Norte Shopping,Masculino,Moda,4,4,3,11,Premium
375,247.70000000000002,4,18,Garten Shopping,Feminino,Gastronomia,2,3,2,7,Potencial
568,100.78999999999999,5,5,Neumarkt Shopping,Feminino,Gastronomia,4,4,1,9,Potencial
649,551.05,17,0,Continente Shopping,Masculino,Gastronomia,5,5,3,13,VIP
736,41.5,1,15,Norte Shopping,Masculino,Gastronomia,3,1,1,5,Pontual
752,4261.88,49,0,Neumarkt Shopping,Masculino,Gastronomia,5,5,5,15,VIP
878,167.8,2,12,Garten Shopping,Feminino,Livrarias,3,2,2,7,Potencial
986,126.25,2,11,Nações Shopping,Feminino,Eletrodomésticos,3,2,2,7,Potencial
1391,194.97,1,17,Nações Shopping,Feminino,Eletrodomésticos,2,1,2,5,Pontual
1427,696.97,4,22,Continente Shopping,Feminino,Calçados,2,3,4,9,Potencial
1941,379.0,1,2,Nações Shopping,Feminino,Esportes,5,1,3,9,Potencial
2040,290.98,2,2,Balneário Shopping,Feminino,Moda,5,2,2,9,Potencial
2213,1825.77,12,3,Norte Shopping,Masculino,Supermercado,4,5,5,14,VIP
2363,233.93,2,24,Neumarkt Shopping,Feminino,Esportes,1,2,2,5,Pontual
2374,9206.78,27,2,Neumarkt Shopping,Masculino,Gastronomia,5,5,5,15,VIP
2542,3749.0,1,24,Neumarkt Shopping,Masculino,Moda,1,1,5,7,Potencial
2600,902.8299999999999,5,1,Garten Shopping,Feminino,Beleza e Bem-estar,5,4,4,13,VIP
2643,2492.16,11,1,Nações Shopping,Feminino,Gastronomia,5,5,5,15,VIP
2945,269.31,3,4,Garten Shopping,Feminino,Esportes,4,3,2,9,Potencial
2955,223.95,3,0,Neumarkt Shopping,Feminino,Esportes,5,3,2,10,Premium
3019,732.17,7,23,Nações Shopping,Masculino,Gastronomia,2,4,4,10,Premium
3052,19.99,1,0,Garten Shopping,Feminino,Moda,5,1,1,7,Potencial
3107,559.65,5,0,Balneário Shopping,Feminino,Moda,5,4,3,12,Premium
3184,1944.18,15,6,Neumarkt Shopping,Feminino,Beleza e Bem-estar,4,5,5,14,VIP
