perfil_cliente,qtd_clientes,valor_total,frequencia_media,R_score_medio,F_score_medio,V_score_medio,score_total_medio,ticket_medio,pct_clientes,pct_valor
VIP,466,951610.01,10.59656652360515,4.454935622317596,4.7296137339055795,4.639484978540772,13.82403433476395,2042.0815665236053,17.91,41.92
Premium,710,847512.51,5.366197183098592,3.4690140845070423,3.7647887323943663,3.687323943661972,10.92112676056338,1193.6795915492958,27.29,37.34
Potencial,749,365564.54,2.7489986648865155,2.8050734312416554,2.507343124165554,2.6448598130841123,7.957276368491322,488.0701468624833,28.79,16.11
Pontual,677,105155.27,1.480059084194978,1.7282127031019203,1.5465288035450517,1.5376661742983753,4.8124076809453475,155.32536189069424,26.02,4.63
