perfil_cliente,qtd_clientes,valor_total,ticket_medio,frequencia_media,pct_clientes,pct_valor
VIP,3052,49834533.97,16328.484262778506,6.21002621231979,41.43,86.82
Premium,1272,4626494.22,3637.1809905660375,4.656446540880503,17.27,8.06
Potencial,1276,2135838.91,1673.8549451410659,3.7468652037617556,17.32,3.72
Pontual,1766,800008.3,453.005832389581,2.808607021517554,23.98,1.39
