shopping_principal,qtd_clientes,valor_total,R_score_medio,F_score_medio,V_score_medio,score_total_medio,ticket_medio,vip_quintis,vip_valor_quintis,vip_ticket_quintis,premium_quintis,premium_valor_quintis,premium_ticket_quintis,potencial_quintis,potencial_valor_quintis,potencial_ticket_quintis,pontual_quintis,pontual_valor_quintis,pontual_ticket_quintis,pct_valor
Neumarkt Shopping,1476,1428824.14,3.0203252032520327,3.180894308943089,3.184959349593496,9.386178861788618,968.0380352303522,310,686819.99,2215.5483548387097,416,445745.92,1071.5046153846154,428,234503.72,547.9058878504673,322,61754.51,191.78419254658385,22.78
Balneário Shopping,1170,1331445.94,2.9461538461538463,2.9581196581196583,3.2974358974358973,9.201709401709401,1137.9879829059828,224,556707.93,2485.3032589285717,316,446519.75,1413.0371835443038,362,265066.47,732.2278176795579,268,63151.79,235.64100746268656,21.23
Continente Shopping,1584,1305787.04,3.0751262626262625,3.054924242424242,2.9286616161616164,9.058712121212121,824.360505050505,266,519104.56,1951.5209022556392,442,453438.76,1025.8795475113122,510,267484.48,524.4793725490196,366,65759.24,179.67005464480874,20.82
Norte Shopping,1491,1030931.46,2.916834339369551,2.808182427900738,2.835680751173709,8.560697518443998,691.4362575452716,181,330311.91,1824.9276795580108,348,330792.36,950.5527586206896,565,286691.91,507.4193097345132,397,83135.28,209.40876574307305,16.44
Garten Shopping,799,589214.57,3.0413016270337923,3.07008760951189,2.9499374217772214,9.061326658322903,737.4400125156445,153,254091.03,1660.7256862745098,212,194858.3,919.1429245283018,232,107395.5,462.9116379310345,202,32869.74,162.72148514851483,9.4
Nações Shopping,846,585229.55,3.008274231678487,2.908983451536643,2.734042553191489,8.65130023640662,691.7606973995272,133,232104.45,1745.146240601504,200,193499.48,967.4974000000001,270,115470.82,427.6697037037037,243,44154.8,181.70699588477368,9.33
