cliente_id,valor_periodo,frequencia,recencia_dias,shopping_principal,genero,segmento_principal,R_score,F_score,V_score,score_total,perfil_quintis
151,160.1,2,9,Neumarkt Shopping,Masculino,Gastronomia,3,1,1,5,Pontual
160,365.84000000000003,9,0,Norte Shopping,Feminino,Supermercado,5,5,3,13,VIP
164,263.0,3,3,Nações Shopping,Feminino,Beleza e Bem-estar,4,3,2,9,Potencial
168,103.75,2,3,Garten Shopping,Feminino,Gastronomia,4,2,1,7,Potencial
169,277.88,7,1,Continente Shopping,Masculino,Gastronomia,5,4,2,11,Premium
170,885.4000000000001,3,0,Nações Shopping,Masculino,Casa e Decoração,5,3,4,12,Premium
195,507.61,4,2,Continente Shopping,Feminino,Gastronomia,5,3,3,11,Premium
259,469.78,4,14,Neumarkt Shopping,Masculino,Beleza e Bem-estar,3,3,3,9,Potencial
269,98.81,3,9,Continente Shopping,Masculino,Gastronomia,3,3,1,7,Potencial
272,461.74,3,7,Norte Shopping,Feminino,Calçados,4,3,3,10,Premium
295,886.69,11,21,Nações Shopping,Feminino,Gastronomia,2,5,4,11,Premium
349,1653.8899999999999,17,3,Norte Shopping,Masculino,Gastronomia,5,5,5,15,VIP
360,186.9,3,0,Neumarkt Shopping,Feminino,Gastronomia,5,2,1,8,Potencial
365,4231.1,5,1,Norte Shopping,Masculino,Supermercado,5,4,5,14,VIP
375,1140.15,17,2,Garten Shopping,Feminino,Gastronomia,5,5,5,15,VIP
506,904.7199999999999,12,2,Nações Shopping,Feminino,Gastronomia,5,5,4,14,VIP
568,912.0,9,5,Neumarkt Shopping,Feminino,Gastronomia,4,5,4,13,VIP
617,133.85000000000002,4,3,Garten Shopping,Feminino,Gastronomia,4,3,1,8,Potencial
666,79.7,1,22,Continente Shopping,Masculino,Gastronomia,2,1,1,4,Pontual
725,1944.6499999999999,28,6,Continente Shopping,Feminino,Moda,4,5,5,14,VIP
736,378.13,5,0,Neumarkt Shopping,Masculino,Gastronomia,5,4,2,11,Premium
752,626.72,9,9,Neumarkt Shopping,Masculino,Gastronomia,3,5,3,11,Premium
769,1621.66,7,16,Balneário Shopping,Feminino,Moda,2,5,5,12,Premium
901,449.99,1,23,Garten Shopping,Feminino,Esportes,1,1,3,5,Pontual
986,267.8,6,5,Nações Shopping,Feminino,Eletrodomésticos,4,4,2,10,Premium
1010,1009.57,2,13,Neumarkt Shopping,Feminino,Calçados,3,1,4,8,Potencial
1303,627.93,5,6,Nações Shopping,Feminino,Moda,4,4,4,12,Premium
1318,1150.3200000000002,5,6,Balneário Shopping,Feminino,Esportes,4,4,4,12,Premium
1391,1208.71,4,7,Nações Shopping,Feminino,Moda,4,3,5,12,Premium
1470,768.6,12,27,Nações Shopping,Masculino,Gastronomia,1,5,4,10,Premium
1559,399.95,1,12,Nações Shopping,Feminino,Moda,3,1,3,7,Potencial
1753,88.7,1,2,Continente Shopping,Masculino,Gastronomia,5,1,1,7,Potencial
1770,903.3299999999999,12,7,Balneário Shopping,Feminino,Gastronomia,4,5,4,13,VIP
1822,961.03,5,5,Balneário Shopping,Feminino,Beleza e Bem-estar,4,4,4,12,Premium
1934,1120.61,20,5,Neumarkt Shopping,Feminino,Gastronomia,4,5,4,13,VIP
2035,558.6,4,2,Garten Shopping,Masculino,Gastronomia,5,3,3,11,Premium
2040,470.69,6,8,Balneário Shopping,Feminino,Gastronomia,4,4,3,11,Premium
2090,185.34,7,1,Garten Shopping,Feminino,Gastronomia,5,4,2,11,Premium
2166,337.7,5,7,Continente Shopping,Feminino,Gastronomia,4,4,3,11,Premium
2213,363.8,3,18,Norte Shopping,Masculino,Esportes,2,3,3,8,Potencial
2254,231.8,4,14,Garten Shopping,Feminino,Gastronomia,3,3,2,8,Potencial
2263,675.6,3,7,Balneário Shopping,Masculino,Gastronomia,4,3,3,10,Premium
2292,181.9,9,20,Norte Shopping,Feminino,Gastronomia - Sorvetes,2,5,2,9,Potencial
2325,309.95,1,29,Garten Shopping,Feminino,Moda,1,1,2,4,Pontual
2363,624.75,4,15,Neumarkt Shopping,Feminino,Eletrodomésticos,3,3,3,9,Potencial
2374,21768.57,41,0,Neumarkt Shopping,Masculino,Gastronomia,5,5,5,15,VIP
2423,219.70000000000002,2,6,Continente Shopping,Feminino,Livrarias,4,2,2,8,Potencial
2426,232.46,4,1,Norte Shopping,Masculino,Calçados,5,4,2,11,Premium
2487,3807.95,16,0,Neumarkt Shopping,Feminino,Moda,5,5,5,15,VIP
2600,1587.57,4,14,Garten Shopping,Feminino,Beleza e Bem-estar,3,3,5,11,Premium
2643,1933.0700000000002,9,10,Nações Shopping,Feminino,Moda,3,5,5,13,VIP
2685,1544.1,12,1,Garten Shopping,Masculino,Moda,5,5,5,15,VIP
2896,253.99,3,27,Garten Shopping,Feminino,Calçados,1,2,2,5,Pontual
2908,292.1,3,14,Continente Shopping,Feminino,Gastronomia,3,3,2,8,Potencial
2945,139.99,3,18,Garten Shopping,Feminino,Livrarias,2,2,1,5,Pontual
2955,2125.01,7,5,Neumarkt Shopping,Feminino,Gastronomia,4,4,5,13,VIP
2987,760.0,1,30,Balneário Shopping,Feminino,Moda,1,1,3,5,Pontual
3019,693.86,7,1,Nações Shopping,Masculino,Gastronomia,5,5,4,14,VIP
3107,738.36,10,1,Balneário Shopping,Feminino,Gastronomia,5,5,3,13,VIP
3184,3263.82,17,2,Neumarkt Shopping,Feminino,Moda,5,5,5,15,VIP
3246,1191.67,8,12,Norte Shopping,Masculino,Calçados,3,5,5,13,VIP
3280,59.0,1,5,Neumarkt Shopping,Masculino,Gastronomia,4,1,1,6,Pontual
3307,434.68,3,1,Norte Shopping,Feminino,Moda,5,3,3,11,Premium
3421,233.8,5,14,Nações Shopping,Masculino,Gastronomia,3,4,2,9,Potencial
