shopping,perfil_historico,ranking,segmento,valor,pct_valor,cupons,clientes
Balneário Shopping,Pontual,1,Moda,26732.87,36.12,109,77
Balneário Shopping,Pontual,2,Gastronomia,18849.33,25.47,281,103
Balneário Shopping,Pontual,3,Esportes,7938.650000000001,10.73,25,17
Balneário Shopping,Pontual,4,Beleza e Bem-estar,5603.95,7.57,36,25
Balneário Shopping,Pontual,5,Calçados,5392.86,7.29,25,22
Balneário Shopping,Pontual,6,Infantil,3536.82,4.78,21,19
Balneário Shopping,Pontual,7,Presentes e Acessórios,2456.67,3.32,10,9
Balneário Shopping,Pontual,8,Ótica,1539.73,2.08,5,4
Balneário Shopping,Pontual,9,Livrarias,1019.13,1.38,11,10
Balneário Shopping,Pontual,10,Farmácias,938.24,1.27,10,10
Balneário Shopping,Potencial,1,Moda,39040.77,37.79,134,87
Balneário Shopping,Potencial,2,Gastronomia,13830.82,13.39,206,70
Balneário Shopping,Potencial,3,Esportes,13343.52,12.92,28,20
Balneário Shopping,Potencial,4,Beleza e Bem-estar,8016.09,7.76,30,27
Balneário Shopping,Potencial,5,Presentes e Acessórios,7707.25,7.46,19,13
Balneário Shopping,Potencial,6,Infantil,7648.33,7.4,36,27
Balneário Shopping,Potencial,7,Moda Feminina,5024.8,4.86,6,4
Balneário Shopping,Potencial,8,Calçados,4771.98,4.62,22,20
Balneário Shopping,Potencial,9,Supermercado,1988.8899999999999,1.93,38,19
Balneário Shopping,Potencial,10,Livrarias,1935.7,1.87,24,21
Balneário Shopping,Premium,1,Moda,48294.85,40.94,194,99
Balneário Shopping,Premium,2,Beleza e Bem-estar,12577.67,10.66,50,35
Balneário Shopping,Premium,3,Gastronomia,12402.77,10.51,179,69
Balneário Shopping,Premium,4,Esportes,9475.68,8.03,26,25
Balneário Shopping,Premium,5,Calçados,8378.1,7.1,33,25
Balneário Shopping,Premium,6,Infantil,8243.1,6.99,42,33
Balneário Shopping,Premium,7,Ótica,7983.95,6.77,14,6
Balneário Shopping,Premium,8,Presentes e Acessórios,4846.25,4.11,22,18
Balneário Shopping,Premium,9,Casa e Decoração,3188.4300000000003,2.7,8,8
Balneário Shopping,Premium,10,Livrarias,2567.6,2.18,30,25
Balneário Shopping,VIP,1,Moda,404506.5,42.91,859,407
Balneário Shopping,VIP,2,Beleza e Bem-estar,89196.86,9.46,278,195
Balneário Shopping,VIP,3,Gastronomia,83597.24,8.87,1060,329
Balneário Shopping,VIP,4,Joalheria,83059.91,8.81,34,31
Balneário Shopping,VIP,5,Moda Feminina,73177.73,7.76,43,33
Balneário Shopping,VIP,6,Esportes,50494.91,5.36,119,89
