perfil;shopping;genero;ranking;loja;valor;pct_valor;cupons;clientes
Premium;Balneário Shopping;Feminino;1;Renner;8203,28;17,73;49;33
Premium;Balneário Shopping;Feminino;2;Zara;6865,5;14,84;20;15
Premium;Balneário Shopping;Feminino;3;Centauro;5673,93;12,26;14;14
Premium;Balneário Shopping;Feminino;4;C&A;5201,29;11,24;30;23
Premium;Balneário Shopping;Feminino;5;Sephora;4951,37;10,7;18;14
Premium;Balneário Shopping;Feminino;6;Riachuelo;3730,9900000000002;8,06;19;15
Premium;Balneário Shopping;Feminino;7;Studio Z;3395,65;7,34;19;13
Premium;Balneário Shopping;Feminino;8;Grandvision by Fototica;2988,32;6,46;3;2
Premium;Balneário Shopping;Feminino;9;Superlegal Brinquedos;2698,75;5,83;18;15
Premium;Balneário Shopping;Feminino;10;O Boticário;2569,69;5,55;5;5
Premium;Balneário Shopping;Masculino;1;Renner;3793,9900000000002;18,54;16;10
Premium;Balneário Shopping;Masculino;2;BOSS;2670,0;13,05;1;1
Premium;Balneário Shopping;Masculino;3;Zara;2473,87;12,09;7;5
Premium;Balneário Shopping;Masculino;4;Centauro;2163,84;10,57;6;6
Premium;Balneário Shopping;Masculino;5;Acuvue Lentes;2003,6299999999999;9,79;8;1
Premium;Balneário Shopping;Masculino;6;Riachuelo;1778,81;8,69;9;6
Premium;Balneário Shopping;Masculino;7;C&A;1738,78;8,5;8;5
Premium;Balneário Shopping;Masculino;8;Sephora;1307,25;6,39;3;3
Premium;Balneário Shopping;Masculino;9;Swarovski;1290,0;6,3;1;1
Premium;Balneário Shopping;Masculino;10;Superlegal Brinquedos;1243,83;6,08;4;3
Premium;Continente Shopping;Feminino;1;Renner;13095,8;19,91;45;32
Premium;Continente Shopping;Feminino;2;Centauro;10053,06;15,29;26;14
Premium;Continente Shopping;Feminino;3;Nike Unite;8538,77;12,98;18;13
Premium;Continente Shopping;Feminino;4;Riachuelo;7917,12;12,04;28;24
Premium;Continente Shopping;Feminino;5;Vivara;5400,0;8,21;2;2
Premium;Continente Shopping;Feminino;6;C&A;5289,25;8,04;27;18
Premium;Continente Shopping;Feminino;7;Lilica & Tigor ;4584,09;6,97;17;2
Premium;Continente Shopping;Feminino;8;Clifield;4111,3;6,25;4;4
Premium;Continente Shopping;Feminino;9;Vivo;3756,0;5,71;2;1
Premium;Continente Shopping;Feminino;10;Kalunga;3022,9900000000002;4,6;33;24
Premium;Continente Shopping;Masculino;1;Empório Du Homem;8426,0;22,03;3;3
Premium;Continente Shopping;Masculino;2;Centauro;5479,67;14,33;11;8
Premium;Continente Shopping;Masculino;3;Motorola;4799,0;12,55;1;1
Premium;Continente Shopping;Masculino;4;Clifield;4339,6900000000005;11,35;5;5
Premium;Continente Shopping;Masculino;5;Claro;3799,0;9,93;1;1
Premium;Continente Shopping;Masculino;6;Tommy Hilfiger;3366,01;8,8;4;1
Premium;Continente Shopping;Masculino;7;Outback Steakhouse;2267,9;5,93;5;5
Premium;Continente Shopping;Masculino;8;Nike Unite;2105,98;5,51;5;3
Premium;Continente Shopping;Masculino;9;Renner;1949,2;5,1;9;5
Premium;Continente Shopping;Masculino;10;C&A;1709,8700000000001;4,47;8;8
Premium;Garten Shopping;Feminino;1;Renner;6167,81;21,65;29;22
Premium;Garten Shopping;Feminino;2;Riachuelo;4774,51;16,76;27;19
Premium;Garten Shopping;Feminino;3;C&A;3866,55;13,57;20;19
Premium;Garten Shopping;Feminino;4;Havan;3768,58;13,23;21;16
Premium;Garten Shopping;Feminino;5;Magazine Luiza;2391,0;8,39;2;2
Premium;Garten Shopping;Feminino;6;Centauro;1624,91;5,7;5;5
Premium;Garten Shopping;Feminino;7;Pittol;1578,98;5,54;9;8
Premium;Garten Shopping;Feminino;8;Bibi Calçados;1512,4;5,31;3;3
Premium;Garten Shopping;Feminino;9;VIRUS 41;1439,0;5,05;1;1
Premium;Garten Shopping;Feminino;10;Beagle;1359,95;4,77;3;3
Premium;Garten Shopping;Masculino;1;Coliseu;4999,0;43,81;1;1
Premium;Garten Shopping;Masculino;2;Dona Torta;1264,5;11,08;12;2
Premium;Garten Shopping;Masculino;3;Idéli Oui;999,0;8,75;1;1
Premium;Garten Shopping;Masculino;4;Riachuelo;738,88;6,47;4;3
Premium;Garten Shopping;Masculino;5;Havan;728,79;6,39;7;6
Premium;Garten Shopping;Masculino;6;Centauro;669,97;5,87;1;1
Premium;Garten Shopping;Masculino;7;Cobasi;652,9;5,72;3;3
Premium;Garten Shopping;Masculino;8;Renner;490,42;4,3;4;3
Premium;Garten Shopping;Masculino;9;Kalunga;448,4;3,93;4;3
Premium;Garten Shopping;Masculino;10;Hering;419,95000000000005;3,68;2;2
Premium;Nações Shopping;Feminino;1;C&A;10737,7;23,11;51;27
Premium;Nações Shopping;Feminino;2;Renner;9771,94;21,03;33;24
Premium;Nações Shopping;Feminino;3;Beagle;4037,87;8,69;4;4
Premium;Nações Shopping;Feminino;4;Outback SteakHouse;4030,44;8,68;19;8
Premium;Nações Shopping;Feminino;5;Riachuelo;3796,44;8,17;18;17
Premium;Nações Shopping;Feminino;6;Centauro;3637,83;7,83;10;7
Premium;Nações Shopping;Feminino;7;Me Linda;2832,09;6,1;19;12
Premium;Nações Shopping;Feminino;8;Lança Perfume;2589,2;5,57;1;1
Premium;Nações Shopping;Feminino;9;BelShop;2555,52;5,5;10;7
Premium;Nações Shopping;Feminino;10;Vivara;2470,0;5,32;3;2
Premium;Nações Shopping;Masculino;1;Me Linda;4861,9;15,99;24;3
Premium;Nações Shopping;Masculino;2;Empório Du Homem;4599,0;15,13;1;1
Premium;Nações Shopping;Masculino;3;Arezzo;4287,15;14,1;11;1
Premium;Nações Shopping;Masculino;4;Dudalina;4000,0;13,16;2;1
Premium;Nações Shopping;Masculino;5;Outback SteakHouse;3436,14;11,3;12;4
Premium;Nações Shopping;Masculino;6;Ortobom ;3006,0;9,89;1;1
Premium;Nações Shopping;Masculino;7;Cassol Centerlar;2110,2;6,94;5;3
Premium;Nações Shopping;Masculino;8;Kings ;1539,0;5,06;1;1
Premium;Nações Shopping;Masculino;9;Pittol;1297,96;4,27;4;3
Premium;Nações Shopping;Masculino;10;C&A;1264,9;4,16;7;5
Premium;Neumarkt Shopping;Feminino;1;Renner;9820,4;17,93;46;34
Premium;Neumarkt Shopping;Feminino;2;Havan;7738,259999999999;14,13;44;33
Premium;Neumarkt Shopping;Feminino;3;Centauro;7128,65;13,01;18;17
Premium;Neumarkt Shopping;Feminino;4;Shoulder;5567,0;10,16;2;2
Premium;Neumarkt Shopping;Feminino;5;Riachuelo;5145,02;9,39;27;24
Premium;Neumarkt Shopping;Feminino;6;Lojas Americanas;4724,18;8,62;104;40
Premium;Neumarkt Shopping;Feminino;7;Ri Happy;4359,32;7,96;15;11
Premium;Neumarkt Shopping;Feminino;8;Luz da Lua;3607,7;6,59;5;4
Premium;Neumarkt Shopping;Feminino;9;Panvel Farmácias;3601,64;6,58;34;24
Premium;Neumarkt Shopping;Feminino;10;Kalunga;3083,7599999999998;5,63;31;25
Premium;Neumarkt Shopping;Masculino;1;Centauro;3856,91;17,52;5;5
Premium;Neumarkt Shopping;Masculino;2;TNG;3018,92;13,72;6;5
Premium;Neumarkt Shopping;Masculino;3;TIM;2921,92;13,27;1;1
Premium;Neumarkt Shopping;Masculino;4;Riachuelo;2540,49;11,54;9;5
Premium;Neumarkt Shopping;Masculino;5;Reserva;2508,0;11,39;2;1
Premium;Neumarkt Shopping;Masculino;6;Adidas;1639,9;7,45;6;4
Premium;Neumarkt Shopping;Masculino;7;GrandVision;1598,97;7,26;1;1
Premium;Neumarkt Shopping;Masculino;8;Life by Vivara;1420,0;6,45;2;2
Premium;Neumarkt Shopping;Masculino;9;Baier Joalheria;1368,0;6,21;1;1
