perfil_cliente,qtd_clientes,valor_total,frequencia_media,R_score_medio,F_score_medio,V_score_medio,score_total_medio,ticket_medio,pct_clientes,pct_valor
VIP,16668,66163064.78,12.469822414206863,4.414266858651308,4.7507799376049915,4.639368850491961,13.80441564674826,3969.4663294936404,16.66,40.4
Premium,27845,55897253.15,5.342251750763153,3.507523792422338,3.7472436703178307,3.696031603519483,10.950799066259652,2007.4431010953492,27.83,34.13
Potencial,30681,31387676.73,2.637821453016525,2.8376519670154168,2.579544343404713,2.6069554447377854,8.024151755157915,1023.0330409699815,30.66,19.16
Pontual,24864,10329119.13,1.4947715572715572,1.6841216216216217,1.5080839768339769,1.6062982625482625,4.798503861003861,415.42467543436294,24.85,6.31
