shopping_principal,qtd_clientes,valor_total,R_score_medio,F_score_medio,V_score_medio,score_total_medio,ticket_medio,vip_quintis,vip_valor_quintis,vip_ticket_quintis,premium_quintis,premium_valor_quintis,premium_ticket_quintis,potencial_quintis,potencial_valor_quintis,potencial_ticket_quintis,pontual_quintis,pontual_valor_quintis,pontual_ticket_quintis,pct_valor
Balneário Shopping,27241,59005266.4,3.0000734187438054,2.9999265812561946,2.9999265812561946,8.999926581256195,2166.046268492346,4566,25085947.77,5494.075289093298,7686,20244375.49,2633.9286351808482,8102,10154856.71,1253.3765378918786,6887,3520086.43,511.12043415129955,36.03
Neumarkt Shopping,17626,31209981.69,3.0001134687393622,2.9998865312606378,2.9998865312606378,8.999886531260637,1770.6786389424715,3089,13351628.79,4322.314273227581,4820,10337335.63,2144.6754419087138,5137,5612247.37,1092.5145746544677,4580,1908769.9,416.7619868995633,19.06
Garten Shopping,19741,29384318.04,3.000101311990274,2.999898688009726,2.999898688009726,8.999898688009726,1488.4918717390203,3334,11485181.65,3444.865521895621,5493,10089702.67,1836.8291771345348,5960,5853469.78,982.1258020134229,4954,1955963.94,394.8251796528058,17.94
Continente Shopping,19322,26362972.55,3.0,3.0,3.0,9.0,1364.4018502225442,3097,9478554.06,3060.559916047788,5436,9199616.28,1692.3503090507725,6118,5850922.13,956.3455590062111,4671,1833880.08,392.6097366730893,16.1
Norte Shopping,9728,11385213.8,3.0,3.0,3.0,9.0,1170.355037006579,1583,4341964.43,2742.8707706885657,2644,3753066.46,1419.465378214826,3184,2562974.92,804.9544346733668,2317,727207.99,313.8575701337937,6.95
Nações Shopping,6400,6429361.31,3.0,3.0,3.0,9.0,1004.5877046874999,999,2419788.08,2422.2102902902902,1766,2273156.62,1287.1781540203851,2180,1353205.82,620.7366146788991,1455,383210.79,263.37511340206186,3.93
