faixa_etaria,qtd_clientes,valor_total,pct_clientes
Boomers (1946-1964),13,21772.1,3.225806451612903
Gen X (1965-1980),101,145184.43,25.06203473945409
Gen Z (1997-2012),42,74389.1,10.421836228287841
Millennials (1981-1996),245,325282.71,60.7940446650124
Nao Informado,1,354.0,0.24813895781637718
Silent (antes 1946),1,134.29,0.24813895781637718
