loja,valor,clientes
Renner,25862.54,80
PRIME GAMES,15850.0,5
Centauro,13797.61,29
Nike Unite,12834.5,34
Riachuelo,12514.14,59
Ri Happy Baby,12453.01,50
C&A,11875.43,51
Live!,11722.38,10
Decathlon,11356.66,35
Cobasi,7087.44,50
Vivo,6796.52,3
Studio Z,6336.95,30
Alô Bebê,5909.45,16
Kalunga,5904.89,60
Panvel Farmácias,5832.9,49
Carioca Calçados,5726.74,20
Leo Cosméticos,5436.1,64
Lojas Americanas,5387.33,89
Livrarias Catarinense,5351.76,45
Claro,4917.0,1
