cliente_id,valor_total,qtd_compras,genero,faixa_etaria,segmento_preferido,loja_preferida,ranking
325002,10197.0,1,Feminino,40-54 (Gen X),Hub da Saúde,Ortobom ,341
163754,10154.92,38,Feminino,40-54 (Gen X),Moda,Renner,342
51890,10113.470000000001,3,Masculino,25-39 (Millennials),Infantil,Fátima Papelaria,343
366446,10102.119999999999,5,Masculino,16-24 (Gen Z),Joalheria,Vivara,344
182985,10079.82,27,Masculino,25-39 (Millennials),Moda,Dudalina,345
127636,10014.46,95,Feminino,40-54 (Gen X),Gastronomia,Cobasi,346
152659,10003.36,5,Masculino,40-54 (Gen X),Moda,Békko,347
228193,9984.83,71,Masculino,40-54 (Gen X),Gastronomia,Big Jack Cervejaria,348
169638,9927.46,32,Feminino,40-54 (Gen X),Moda,Café Cultura,349
425755,9920.67,18,Feminino,55-69 (Boomers),Moda,Farm,350
133206,9912.58,3,Feminino,40-54 (Gen X),Beleza e Bem-estar,BelShop,351
366329,9908.48,2,Masculino,55-69 (Boomers),Casa e Decoração,Camarão Express,352
166884,9906.43,36,Feminino,55-69 (Boomers),Moda,JAH Açaí,353
5114,9904.12,117,Feminino,40-54 (Gen X),Moda,C&A,354
409435,9895.9,2,Masculino,25-39 (Millennials),Gastronomia,McDonald's,355
221596,9892.0,1,Masculino,55-69 (Boomers),Eletrônicos,Samsung,356
396493,9888.41,7,Feminino,55-69 (Boomers),Moda,Hope Nacoes Shopping,357
223547,9885.9,3,Masculino,55-69 (Boomers),Calçados,Crocs,358
173470,9852.59,89,Feminino,40-54 (Gen X),Gastronomia,Avatim,359
154213,9849.84,3,Feminino,40-54 (Gen X),Moda,Beagle,360
2358,9837.24,21,Feminino,40-54 (Gen X),Moda,Renner,361
166022,9830.05,74,Feminino,25-39 (Millennials),Gastronomia,Renner,362
204480,9826.82,63,Feminino,25-39 (Millennials),Moda,Café Cultura,363
172486,9823.86,30,Feminino,16-24 (Gen Z),Moda,Renner,364
260199,9817.5,1,Feminino,40-54 (Gen X),Joalheria,Vivara,365
360309,9805.15,14,Feminino,40-54 (Gen X),Moda,Colcci,366
222284,9773.39,53,Feminino,25-39 (Millennials),Moda,Renner,367
129287,9772.01,19,Feminino,40-54 (Gen X),Moda,Luz da Lua,368
248377,9739.48,16,Feminino,40-54 (Gen X),Moda,Youcom,369
239983,9686.460000000001,103,Feminino,25-39 (Millennials),Gastronomia,JAH Açaí,370
194857,9657.06,52,Feminino,40-54 (Gen X),Moda,Renner,371
218436,9650.17,48,Feminino,25-39 (Millennials),Gastronomia,Camarão Express,372
380869,9650.0,1,Feminino,40-54 (Gen X),Joalheria,Vivara,373
134172,9644.09,28,Feminino,55-69 (Boomers),Moda,Colcci,374
222142,9619.1,36,Feminino,25-39 (Millennials),Moda,Pittol,375
204118,9613.17,5,Masculino,55-69 (Boomers),Gastronomia,JAH Açaí,376
266833,9612.369999999999,6,Feminino,40-54 (Gen X),Gastronomia,Pandora,377
425195,9611.95,32,Feminino,25-39 (Millennials),Gastronomia,Outback SteakHouse,378
11021,9596.210000000001,45,Feminino,25-39 (Millennials),Moda,C&A,379
142071,9591.960000000001,35,Masculino,40-54 (Gen X),Esportes,Centauro,380
53327,9588.32,102,Feminino,25-39 (Millennials),Moda,Renner,381
231246,9561.32,13,Feminino,40-54 (Gen X),Moda,Renner,382
114565,9552.31,97,Feminino,25-39 (Millennials),Gastronomia,Americanas,383
276764,9531.13,32,Feminino,25-39 (Millennials),Moda,Outback SteakHouse,384
418194,9527.59,9,Masculino,25-39 (Millennials),Moda,Empório Du Homem,385
120566,9488.87,135,Feminino,40-54 (Gen X),Gastronomia,Renner,386
158620,9483.43,49,Feminino,25-39 (Millennials),Gastronomia,Café Cultura,387
138069,9444.93,30,Feminino,55-69 (Boomers),Moda,Riachuelo,388
113864,9414.31,62,Feminino,40-54 (Gen X),Moda,Renner,389
60873,9412.91,50,Feminino,40-54 (Gen X),Moda,Renner,390
347708,9371.7,90,Feminino,40-54 (Gen X),Gastronomia,Las Leñas Parrilla Uruguaya,391
352631,9365.3,2,Masculino,25-39 (Millennials),Casa e Decoração,Cassol Centerlar,392
58668,9360.48,154,Masculino,25-39 (Millennials),Gastronomia,Mini Kalzone,393
91741,9358.24,88,Feminino,25-39 (Millennials),Gastronomia,Café Cultura,394
399977,9356.0,1,Masculino,25-39 (Millennials),Hub da Saúde,Ortobom ,395
160155,9347.99,3,Masculino,40-54 (Gen X),Casa e Decoração,Exclusiva Colchões,396
68350,9338.31,34,Feminino,40-54 (Gen X),Moda,Renner,397
196817,9331.38,162,Feminino,40-54 (Gen X),Eletrodomésticos,Americanas,398
299912,9325.05,17,Feminino,55-69 (Boomers),Moda,Renner,399
154322,9300.13,60,Feminino,55-69 (Boomers),Gastronomia,Riachuelo,400
129750,9296.35,3,Masculino,40-54 (Gen X),Esportes,Tigre Maniacos Volt,401
44834,9293.6,92,Feminino,25-39 (Millennials),Gastronomia,Café Cultura,402
120977,9291.039999999999,37,Feminino,55-69 (Boomers),Beleza e Bem-estar,Livraria Catarinense ,403
137411,9274.65,25,Feminino,25-39 (Millennials),Moda,Renner,404
192432,9268.98,4,Masculino,25-39 (Millennials),Moda,Békko,405
320543,9247.0,1,Feminino,25-39 (Millennials),Eletrônicos,Samsung,406
195115,9236.08,8,Feminino,55-69 (Boomers),Moda,Camarão Express,407
230633,9210.199999999999,4,Feminino,25-39 (Millennials),Hub da Saúde,Ortobom ,408
133892,9206.67,5,Feminino,55-69 (Boomers),Calçados Femininos,Luz da Lua,409
244922,9204.4,32,Feminino,40-54 (Gen X),Moda,Renner,410
360008,9200.0,1,Masculino,25-39 (Millennials),Joalheria,Vivara,411
142434,9196.0,3,Masculino,25-39 (Millennials),Casa e Decoração,Cassol Centerlar,412
64330,9189.08,8,Feminino,55-69 (Boomers),Moda,Reserva Nacoes Shopping,413
322999,9184.86,19,Feminino,25-39 (Millennials),Moda,Lança Perfume,414
286459,9137.18,13,Masculino,40-54 (Gen X),Moda,Centauro,415
165387,9127.39,63,Feminino,25-39 (Millennials),Casa e Decoração,Americanas,416
376125,9126.0,1,Feminino,25-39 (Millennials),Joalheria,Vivara,417
224779,9118.3,2,Masculino,25-39 (Millennials),Eletrônicos,Renner,418
150862,9110.15,44,Feminino,40-54 (Gen X),Moda,Beagle,419
390768,9107.18,10,Masculino,25-39 (Millennials),Livrarias,Livraria Catarinense ,420
124388,9078.25,6,Feminino,25-39 (Millennials),Moda,Beagle,421
151067,9057.0,8,Feminino,25-39 (Millennials),Moda,Arezzo,422
271652,9044.22,21,Feminino,25-39 (Millennials),Moda,Camarão Express,423
60670,9038.11,21,Feminino,25-39 (Millennials),Gastronomia,Camarão Express,424
5737,9022.57,51,Masculino,40-54 (Gen X),Moda,Riachuelo,425
307148,9009.49,10,Masculino,40-54 (Gen X),Moda,Reserva Nacoes Shopping,426
282599,9000.0,2,Feminino,25-39 (Millennials),Casa e Decoração,Cassol Centerlar,427
429347,8993.68,15,Feminino,25-39 (Millennials),Gastronomia,z Bob's - Quiosque 2,428
266028,8990.0,1,Masculino,40-54 (Gen X),Joalheria,Vivara,429
309543,8984.22,26,Feminino,40-54 (Gen X),Moda,C&A,430
192042,8980.0,1,Feminino,25-39 (Millennials),Joalheria,Vivara,431
264024,8973.6,6,Feminino,40-54 (Gen X),Calçados Femininos,Estacionamento - Nações Shopping,432
146908,8970.6,57,Feminino,40-54 (Gen X),Gastronomia,Café Cultura,433
145613,8967.060000000001,8,Masculino,40-54 (Gen X),Moda,Renner,434
244403,8963.73,10,Masculino,40-54 (Gen X),Moda,Acuo,435
132063,8949.16,108,Feminino,25-39 (Millennials),Gastronomia,Mini Kalzone,436
264961,8949.0,3,Masculino,40-54 (Gen X),Eletrônicos,Dudalina,437
299746,8941.5,21,Feminino,40-54 (Gen X),Moda,Acuo,438
152496,8938.3,14,Feminino,40-54 (Gen X),Moda,Renner,439
135454,8918.2,22,Feminino,40-54 (Gen X),Moda,C&A,440
142658,8915.33,59,Feminino,40-54 (Gen X),Moda,Livraria Catarinense ,441
303583,8885.26,7,Feminino,25-39 (Millennials),Moda,Tokaia,442
210763,8884.72,39,Feminino,25-39 (Millennials),Gastronomia,Santo Boteco,443
182731,8878.78,30,Feminino,25-39 (Millennials),Moda,Renner,444
227720,8865.47,19,Feminino,55-69 (Boomers),Moda,Pandora,445
24210,8859.79,58,Masculino,40-54 (Gen X),Gastronomia,Santo Boteco,446
298196,8842.68,155,Masculino,25-39 (Millennials),Gastronomia,Mini Kalzone,447
14984,8825.41,49,Feminino,25-39 (Millennials),Moda,C&A,448
126059,8820.2,23,Masculino,25-39 (Millennials),Moda,Centauro,449
159472,8818.44,21,Feminino,55-69 (Boomers),Moda,Camarão Express,450
225011,8814.54,108,Feminino,55-69 (Boomers),Gastronomia,Dez Pastéis,451
245482,8806.35,5,Masculino,55-69 (Boomers),Casa e Decoração,Cassol Centerlar,452
151115,8805.54,30,Feminino,55-69 (Boomers),Moda,Renner,453
461096,8805.3,2,Feminino,25-39 (Millennials),Moda,Acuo,454
133845,8804.05,4,Feminino,55-69 (Boomers),Joalheria,Vivara,455
333523,8800.97,13,Masculino,40-54 (Gen X),Esportes,Centauro,456
282480,8796.0,1,Feminino,55-69 (Boomers),Moda,Tokaia,457
293860,8756.12,26,Feminino,25-39 (Millennials),Moda,Renner,458
361723,8740.0,1,Feminino,40-54 (Gen X),Joalheria,Vivara,459
152992,8718.7,35,Feminino,40-54 (Gen X),Gastronomia,Panvel Farmácias,460
265260,8708.73,24,Masculino,16-24 (Gen Z),Beleza e Bem-estar,Essence Parfums,461
140976,8702.3,15,Feminino,25-39 (Millennials),Gastronomia,Estacionamento - Nações Shopping,462
232190,8701.31,39,Feminino,25-39 (Millennials),Moda,Renner,463
163574,8700.6,7,Feminino,40-54 (Gen X),Beleza e Bem-estar,Essence Parfums,464
231457,8690.06,18,Feminino,25-39 (Millennials),Moda,Renner,465
233771,8683.89,31,Feminino,16-24 (Gen Z),Gastronomia,Las Leñas Parrilla Uruguaya,466
127907,8679.37,47,Masculino,40-54 (Gen X),Moda,Renner,467
262055,8669.2,5,Feminino,55-69 (Boomers),Moda,Damyller,468
343822,8653.029999999999,11,Masculino,25-39 (Millennials),Moda,Kings ,469
215409,8652.93,16,Feminino,40-54 (Gen X),Moda,Riachuelo,470
23904,8642.69,67,Masculino,40-54 (Gen X),Gastronomia,McDonald's,471
116872,8639.12,39,Feminino,40-54 (Gen X),Moda,Cobasi,472
429252,8636.91,2,Masculino,25-39 (Millennials),Beleza e Bem-estar,O Boticário,473
53825,8633.84,122,Masculino,25-39 (Millennials),Gastronomia,BelShop,474
389327,8626.0,2,Masculino,40-54 (Gen X),Eletrônicos,Samsung,475
143953,8624.46,34,Feminino,40-54 (Gen X),Gastronomia,Cobasi,476
115669,8617.54,41,Feminino,25-39 (Millennials),Moda,Santo Boteco,477
126718,8614.84,61,Feminino,25-39 (Millennials),Moda,Renner,478
248691,8609.81,12,Feminino,40-54 (Gen X),Moda,Hope Nacoes Shopping,479
64753,8608.82,69,Feminino,25-39 (Millennials),Gastronomia,C&A,480
233214,8600.0,1,Masculino,25-39 (Millennials),Moda,Empório Du Homem,481
224859,8600.0,1,Masculino,25-39 (Millennials),Eletrônicos,Samsung,482
231997,8594.03,28,Feminino,40-54 (Gen X),Casa e Decoração,Camicado,483
266886,8590.61,47,Feminino,25-39 (Millennials),Moda,JAH Açaí,484
153204,8580.08,12,Feminino,40-54 (Gen X),Moda,C&A,485
289462,8580.0,1,Masculino,25-39 (Millennials),Joalheria,Vivara,486
221893,8569.63,48,Feminino,25-39 (Millennials),Gastronomia,Café Cultura,487
4728,8564.59,24,Masculino,40-54 (Gen X),Moda,Cobasi,488
305895,8555.630000000001,26,Masculino,40-54 (Gen X),Moda,Renner,489
350025,8537.460000000001,13,Masculino,25-39 (Millennials),Esportes,FATIMA ESPORTES,490
50390,8533.73,56,Feminino,25-39 (Millennials),Moda,Renner,491
73711,8523.66,5,Masculino,25-39 (Millennials),Calçados Femininos,Luz da Lua,492
82139,8496.06,8,Feminino,40-54 (Gen X),Moda,Beagle,493
232567,8489.18,25,Feminino,25-39 (Millennials),Moda,Beagle,494
7928,8482.22,49,Feminino,25-39 (Millennials),Moda,Cobasi,495
215899,8481.73,16,Feminino,40-54 (Gen X),Moda,Colcci,496
230979,8461.92,9,Masculino,40-54 (Gen X),Moda,Cassol Centerlar,497
179177,8451.48,88,Feminino,25-39 (Millennials),Gastronomia,Café Cultura,498
224988,8448.2,62,Feminino,40-54 (Gen X),Gastronomia,Café Cultura,499
62058,8444.08,23,Feminino,25-39 (Millennials),Moda,Camicado,500
141209,8438.81,17,Feminino,40-54 (Gen X),Moda,Centauro,501
108281,8420.89,84,Feminino,25-39 (Millennials),Pets,Cobasi,502
128825,8418.85,25,Masculino,55-69 (Boomers),Moda,Colcci,503
12397,8412.85,19,Feminino,25-39 (Millennials),Moda,Renner,504
396531,8405.0,2,Masculino,70+ (Silent),Eletrônicos,Samsung,505
191082,8394.01,9,Masculino,55-69 (Boomers),Gastronomia,Cobasi,506
25756,8382.66,48,Feminino,40-54 (Gen X),Gastronomia,Natureza Bistrô,507
483986,8382.0,14,Feminino,40-54 (Gen X),Infantil,Fátima Criança,508
231250,8363.380000000001,12,Feminino,25-39 (Millennials),Moda,Acuo,509
247453,8323.92,27,Feminino,25-39 (Millennials),Gastronomia,Café Cultura,510
18452,8315.88,8,Masculino,25-39 (Millennials),Moda,Cassol Centerlar,511
219860,8302.6,21,Feminino,40-54 (Gen X),Moda,Live!,512
193411,8300.29,4,Masculino,40-54 (Gen X),Casa e Decoração,Casa Maria,513
214880,8291.91,19,Feminino,40-54 (Gen X),Gastronomia,Estacionamento - Nações Shopping,514
187998,8282.01,36,Feminino,25-39 (Millennials),Moda,Riachuelo,515
124816,8272.83,30,Feminino,40-54 (Gen X),Gastronomia,Me Linda,516
194739,8269.58,12,Feminino,25-39 (Millennials),Moda,Renner,517
172526,8262.42,11,Feminino,55-69 (Boomers),Moda,Arezzo,518
349070,8257.029999999999,9,Masculino,25-39 (Millennials),Gastronomia,Renner,519
225400,8250.44,6,Feminino,40-54 (Gen X),Moda,Empório Du Homem,520
231245,8242.7,6,Feminino,25-39 (Millennials),Moda,Tokaia,521
90972,8237.85,4,Feminino,40-54 (Gen X),Outros,Hope Nacoes Shopping,522
230765,8211.63,6,Masculino,25-39 (Millennials),Casa e Decoração,Camicado,523
80775,8199.93,71,Feminino,40-54 (Gen X),Moda,Livraria Catarinense ,524
218880,8198.58,35,Feminino,25-39 (Millennials),Beleza e Bem-estar,Renner,525
249929,8183.07,25,Feminino,40-54 (Gen X),Moda,Riachuelo,526
206261,8158.5199999999995,38,Masculino,25-39 (Millennials),Casa e Decoração,Camicado,527
244741,8157.65,1,Feminino,25-39 (Millennials),Casa e Decoração,Cassol Centerlar,528
283690,8154.01,31,Feminino,16-24 (Gen Z),Moda,Avatim,529
200707,8152.58,17,Feminino,25-39 (Millennials),Calçados,Arezzo,530
40363,8148.65,51,Feminino,40-54 (Gen X),Gastronomia,Livraria Catarinense ,531
193138,8146.98,3,Masculino,40-54 (Gen X),Casa e Decoração,Cassol Centerlar,532
228663,8136.01,42,Feminino,40-54 (Gen X),Gastronomia,JAH Açaí,533
121481,8120.27,45,Masculino,40-54 (Gen X),Gastronomia,Santo Boteco,534
157115,8117.48,8,Masculino,40-54 (Gen X),Casa e Decoração,Cassol Centerlar,535
75882,8114.23,70,Feminino,40-54 (Gen X),Gastronomia,JAH Açaí,536
244703,8106.2,29,Feminino,25-39 (Millennials),Moda,Americanas,537
233583,8097.83,12,Feminino,25-39 (Millennials),Moda,Bagaggio,538
265573,8097.0,1,Masculino,55-69 (Boomers),Eletrônicos,Samsung,539
128111,8096.19,42,Masculino,40-54 (Gen X),Moda,Renner,540
151551,8093.27,8,Feminino,25-39 (Millennials),Moda,Arezzo,541
402781,8086.9,2,Feminino,40-54 (Gen X),Hub da Saúde,Ortobom ,542
232333,8064.0,1,Feminino,55-69 (Boomers),Eletrônicos,Samsung,543
273621,8058.62,57,Feminino,40-54 (Gen X),Gastronomia,Mini Kalzone,544
300068,8052.0,3,Feminino,40-54 (Gen X),Moda,Colcci,545
243897,8042.73,17,Feminino,25-39 (Millennials),Moda,Live!,546
249818,8026.570000000001,25,Feminino,40-54 (Gen X),Gastronomia,McDonald's,547
112133,8005.13,22,Feminino,40-54 (Gen X),Moda,Calvin Klein e Tommy Hilfiger,548
356556,8004.91,3,Masculino,25-39 (Millennials),Joalheria,Vivara,549
299414,8001.58,73,Feminino,25-39 (Millennials),Gastronomia,Donna Mirô,550
230993,7999.01,1,Feminino,25-39 (Millennials),Eletrônicos,Samsung,551
320539,7999.0,1,Masculino,40-54 (Gen X),Eletrônicos,Samsung,552
221695,7988.26,44,Feminino,40-54 (Gen X),Moda,Renner,553
231235,7984.889999999999,4,Feminino,70+ (Silent),Moda,Tokaia,554
91488,7980.89,18,Feminino,25-39 (Millennials),Moda,Luz da Lua,555
128768,7975.379999999999,8,Masculino,25-39 (Millennials),Gastronomia,Mini Kalzone,556
234625,7965.77,29,Feminino,40-54 (Gen X),Moda,Livraria Catarinense ,557
226910,7962.57,5,Masculino,25-39 (Millennials),Esportes,Centauro,558
93173,7962.31,24,Feminino,40-54 (Gen X),Gastronomia,Renner,559
215966,7960.18,1,Masculino,40-54 (Gen X),Joalheria,Vivara,560
167930,7958.78,14,Feminino,40-54 (Gen X),Moda,Renner,561
229353,7949.7,24,Feminino,25-39 (Millennials),Gastronomia,Las Leñas Parrilla Uruguaya,562
355804,7942.4,41,Masculino,40-54 (Gen X),Gastronomia,Las Leñas Parrilla Uruguaya,563
148748,7935.71,9,Feminino,40-54 (Gen X),Casa e Decoração,Camicado,564
331459,7930.1900000000005,6,Feminino,40-54 (Gen X),Moda,Avatim,565
399558,7930.0,2,Masculino,25-39 (Millennials),Moda,Empório Du Homem,566
228097,7926.21,8,Masculino,25-39 (Millennials),Casa e Decoração,Calvin Klein e Tommy Hilfiger,567
273220,7921.719999999999,8,Masculino,16-24 (Gen Z),Moda,Dudalina,568
191926,7920.76,16,Feminino,40-54 (Gen X),Moda,Riachuelo,569
287176,7901.1,7,Masculino,40-54 (Gen X),Moda,BelShop,570
100929,7884.42,49,Feminino,40-54 (Gen X),Gastronomia,Acuo,571
155662,7868.08,18,Feminino,40-54 (Gen X),Moda,Pittol,572
75792,7862.95,71,Masculino,40-54 (Gen X),Gastronomia,Natureza Bistrô,573
320409,7856.7300000000005,10,Feminino,25-39 (Millennials),Moda,Baummer,574
170629,7845.92,7,Masculino,40-54 (Gen X),Eletrônicos,Samsung,575
230039,7837.34,9,Feminino,40-54 (Gen X),Moda,Acuo,576
77612,7830.42,7,Masculino,40-54 (Gen X),Moda,Renner,577
132864,7816.7300000000005,15,Feminino,25-39 (Millennials),Moda,C&A,578
115898,7804.64,16,Masculino,25-39 (Millennials),Beleza e Bem-estar,Natura,579
258321,7750.62,53,Feminino,25-39 (Millennials),Moda,Renner,580
309206,7740.0,1,Feminino,40-54 (Gen X),Joalheria,Vivara,581
215879,7739.98,3,Masculino,40-54 (Gen X),Moda,Beagle,582
23205,7738.4,31,Masculino,25-39 (Millennials),Gastronomia,Mini Kalzone,583
224009,7725.42,64,Feminino,40-54 (Gen X),Moda,Renner,584
214122,7706.63,24,Feminino,25-39 (Millennials),Gastronomia,Santo Boteco,585
369972,7702.25,3,Masculino,55-69 (Boomers),Moda,Calvin Klein e Tommy Hilfiger,586
189808,7698.42,37,Feminino,25-39 (Millennials),Moda,Avatim,587
329666,7680.22,75,Feminino,40-54 (Gen X),Gastronomia,McDonald's,588
126322,7673.55,56,Feminino,25-39 (Millennials),Moda,C&A,589
247619,7669.68,24,Feminino,55-69 (Boomers),Moda,Renner,590
101086,7665.969999999999,8,Masculino,25-39 (Millennials),Casa e Decoração,Cassol Centerlar,591
393060,7660.13,2,Masculino,25-39 (Millennials),Beleza e Bem-estar,Empório Du Homem,592
311023,7651.24,132,Masculino,55-69 (Boomers),Gastronomia,Café Cultura,593
170826,7649.51,11,Feminino,40-54 (Gen X),Moda,Renner,594
34027,7640.18,22,Feminino,55-69 (Boomers),Gastronomia,Cacau Show,595
117018,7614.45,29,Feminino,25-39 (Millennials),Eletrodomésticos,Americanas,596
228258,7608.27,43,Feminino,25-39 (Millennials),Gastronomia,Americanas,597
149723,7606.91,15,Feminino,16-24 (Gen Z),Moda,Cobasi,598
269176,7601.2,38,Feminino,25-39 (Millennials),Moda,Fátima Papelaria,599
258677,7600.0,1,Masculino,25-39 (Millennials),Joalheria,Vivara,600
147915,7598.79,23,Feminino,25-39 (Millennials),Moda,Renner,601
189661,7598.36,27,Feminino,40-54 (Gen X),Moda,Riachuelo,602
135665,7594.24,27,Feminino,70+ (Silent),Moda,Renner,603
185615,7591.47,111,Feminino,40-54 (Gen X),Gastronomia,Burger King,604
360371,7584.3,3,Masculino,40-54 (Gen X),Moda,Empório Du Homem,605
156520,7569.469999999999,12,Masculino,40-54 (Gen X),Moda,Centauro,606
127186,7568.1900000000005,45,Feminino,25-39 (Millennials),Moda,Renner,607
354326,7559.639999999999,25,Masculino,25-39 (Millennials),Infantil,Fátima Criança,608
223036,7558.0,2,Masculino,40-54 (Gen X),Eletrônicos,Samsung,609
268502,7544.31,20,Masculino,40-54 (Gen X),Moda,Beagle,610
129848,7544.04,32,Feminino,25-39 (Millennials),Moda,Renner,611
4152,7529.12,36,Feminino,40-54 (Gen X),Gastronomia,Café Cultura,612
55140,7528.97,73,Feminino,40-54 (Gen X),Moda,Americanas,613
157442,7528.38,23,Feminino,40-54 (Gen X),Esportes,Centauro,614
162427,7526.75,64,Masculino,40-54 (Gen X),Gastronomia,Burger King,615
306715,7523.150000000001,5,Masculino,40-54 (Gen X),Livrarias,Livraria Catarinense ,616
377360,7500.0,1,Masculino,40-54 (Gen X),Moda,Empório Du Homem,617
230872,7497.67,18,Feminino,25-39 (Millennials),Moda,Acuo,618
501889,7495.0,2,Masculino,40-54 (Gen X),Casa e Decoração,Cassol Centerlar,619
215272,7482.17,44,Feminino,25-39 (Millennials),Gastronomia,Casa Maria,620
265844,7472.09,8,Feminino,55-69 (Boomers),Moda,Acuo,621
113372,7458.68,50,Feminino,25-39 (Millennials),Moda,Renner,622
210285,7457.8,3,Feminino,40-54 (Gen X),Eletrônicos,Samsung,623
112998,7455.69,24,Feminino,25-39 (Millennials),Gastronomia,Café Cultura,624
169428,7452.59,14,Feminino,40-54 (Gen X),Gastronomia,Santo Boteco,625
133222,7451.4400000000005,46,Feminino,40-54 (Gen X),Gastronomia,JAH Açaí,626
223858,7450.47,18,Feminino,25-39 (Millennials),Moda,Renner,627
265606,7450.26,1,Masculino,70+ (Silent),Casa e Decoração,Cassol Centerlar,628
191718,7449.63,29,Masculino,40-54 (Gen X),Gastronomia,Las Leñas Parrilla Uruguaya,629
249994,7448.09,48,Masculino,55-69 (Boomers),Gastronomia,Natureza Bistrô,630
269505,7447.73,146,Feminino,25-39 (Millennials),Gastronomia,Camarão Express,631
139252,7427.93,34,Masculino,55-69 (Boomers),Moda,C&A,632
230391,7421.58,18,Feminino,25-39 (Millennials),Moda,Renner,633
338857,7418.9800000000005,3,Feminino,25-39 (Millennials),Moda,Békko,634
155482,7403.17,29,Feminino,55-69 (Boomers),Moda,Dudalina,635
107256,7402.0,36,Feminino,25-39 (Millennials),Moda,Cobasi,636
241431,7401.92,73,Feminino,40-54 (Gen X),Gastronomia,Estação do Doce,637
182558,7397.9800000000005,52,Feminino,25-39 (Millennials),Moda,Centauro,638
241939,7385.21,100,Feminino,25-39 (Millennials),Gastronomia,JAH Açaí,639
106353,7378.5,31,Feminino,40-54 (Gen X),Moda,Youcom,640
159468,7364.35,20,Feminino,40-54 (Gen X),Moda,Renner,641
115915,7353.26,7,Feminino,40-54 (Gen X),Eletrônicos,Livraria Catarinense ,642
156143,7348.87,3,Masculino,25-39 (Millennials),Moda,JCanedo,643
308014,7344.54,7,Feminino,25-39 (Millennials),Beleza e Bem-estar,Avatim,644
188071,7332.35,24,Feminino,40-54 (Gen X),Moda,Renner,645
171207,7330.83,2,Masculino,40-54 (Gen X),Eletrônicos,JCANEDO,646
342920,7327.0,2,Masculino,40-54 (Gen X),Eletrônicos,Ophicina Foot Wear,647
106140,7308.86,6,Masculino,16-24 (Gen Z),Moda,Empório Du Homem,648
159292,7307.64,56,Feminino,40-54 (Gen X),Moda,Livraria Catarinense ,649
351713,7298.47,14,Feminino,40-54 (Gen X),Moda,Colcci,650
322007,7298.0,1,Masculino,40-54 (Gen X),Eletrônicos,Samsung,651
15376,7281.32,36,Feminino,40-54 (Gen X),Moda,Estacionamento - Nações Shopping,652
318810,7281.22,9,Feminino,40-54 (Gen X),Moda,Cobasi,653
375942,7271.0,1,Feminino,40-54 (Gen X),Eletrônicos,Samsung,654
256704,7265.97,2,Masculino,40-54 (Gen X),Infantil,Ri Happy,655
201781,7264.92,14,Masculino,40-54 (Gen X),Moda,Pittol,656
189788,7248.78,140,Masculino,25-39 (Millennials),Gastronomia,JAH Açaí,657
210435,7248.27,11,Feminino,16-24 (Gen Z),Gastronomia,JAH Açaí,658
119396,7241.1,14,Feminino,25-39 (Millennials),Moda,Luz da Lua,659
352931,7227.46,105,Feminino,25-39 (Millennials),Gastronomia,Burger King,660
238516,7222.29,13,Masculino,25-39 (Millennials),Gastronomia,Cassol Centerlar,661
166733,7209.08,44,Masculino,40-54 (Gen X),Gastronomia,Santo Boteco,662
2911,7208.58,10,Feminino,40-54 (Gen X),Moda,Kings ,663
168274,7201.93,20,Feminino,40-54 (Gen X),Moda,Colcci,664
19221,7189.8,2,Masculino,25-39 (Millennials),Infantil,Fátima Bebê,665
187194,7186.68,49,Feminino,25-39 (Millennials),Moda,C&A,666
437206,7184.679999999999,3,Feminino,40-54 (Gen X),Esportes,Beagle,667
143173,7184.25,25,Masculino,25-39 (Millennials),Gastronomia,Café Cultura,668
267557,7177.0,1,Masculino,25-39 (Millennials),Eletrônicos,Samsung,669
202941,7171.39,62,Feminino,40-54 (Gen X),Gastronomia,Camarão Express,670
52643,7166.19,43,Feminino,40-54 (Gen X),Gastronomia,Donna Mirô,671
377022,7163.67,6,Feminino,40-54 (Gen X),Moda,Beagle,672
327560,7162.389999999999,5,Masculino,40-54 (Gen X),Moda,Lupo,673
259655,7162.07,81,Feminino,40-54 (Gen X),Gastronomia,Camarão Express,674
99718,7159.62,59,Feminino,25-39 (Millennials),Gastronomia,Natureza Bistrô,675
277730,7153.14,3,Feminino,40-54 (Gen X),Eletrônicos,Samsung,676
118605,7145.79,19,Feminino,55-69 (Boomers),Moda,BelShop,677
288834,7145.51,16,Masculino,40-54 (Gen X),Beleza e Bem-estar,Fátima Criança,678
243681,7141.320000000001,18,Feminino,40-54 (Gen X),Moda,Ri Happy,679
220842,7137.66,11,Feminino,40-54 (Gen X),Moda,Centauro,680
3453,7137.63,30,Feminino,40-54 (Gen X),Moda,Renner,681
21860,7136.57,82,Masculino,55-69 (Boomers),Gastronomia,Camarão Express,682
406524,7136.23,23,Masculino,25-39 (Millennials),Gastronomia,Outback SteakHouse,683
101187,7124.5,2,Masculino,40-54 (Gen X),Joalheria,Estacionamento - Nações Shopping,684
102400,7119.96,3,Feminino,40-54 (Gen X),Moda,Casa Maria,685
298287,7119.2,11,Feminino,40-54 (Gen X),Joalheria,Vivara,686
204342,7115.5,1,Feminino,40-54 (Gen X),Joalheria,Vivara,687
137596,7110.24,34,Feminino,40-54 (Gen X),Gastronomia,Camarão Express,688
127491,7108.1,21,Feminino,40-54 (Gen X),Moda,Arezzo,689
259785,7106.1900000000005,22,Feminino,40-54 (Gen X),Moda,Renner,690
