perfil_cliente,qtd_clientes,valor_total,ticket_medio,frequencia_media,pct_clientes,pct_valor
VIP,1575,6428843.54,4081.805422222222,4.71936507936508,11.35,44.08
Premium,2653,3705813.69,1396.8389332830757,3.7734640030154543,19.12,25.41
Potencial,3926,2824516.68,719.4387875700459,2.8290881304126336,28.3,19.37
Pontual,5720,1624624.64,284.0252867132867,1.9162587412587413,41.23,11.14
