shopping_principal,qtd_clientes,valor_total,ticket_medio,vip_hist,vip_valor_hist,vip_ticket_hist,premium_hist,premium_valor_hist,premium_ticket_hist,potencial_hist,potencial_valor_hist,potencial_ticket_hist,pontual_hist,pontual_valor_hist,pontual_ticket_hist,vip_periodo,vip_valor_periodo,vip_ticket_periodo,premium_periodo,premium_valor_periodo,premium_ticket_periodo,potencial_periodo,potencial_valor_periodo,potencial_ticket_periodo,pontual_periodo,pontual_valor_periodo,pontual_ticket_periodo,high_spenders,pct_valor
Balneário Shopping,2466,3433717.18,599.9326119007775,879,2084354.65,836.569019127552,392,516616.77,654.0297861376152,500,520974.73,541.9847215396826,695,311771.03,311.82390819915497,431,1907077.37,1595.41943700599,585,821601.7,606.6480166851193,670,484866.24,418.6555051226551,780,220171.87,200.5381607753358,393,23.54
Garten Shopping,3260,3141877.09,471.71424488533734,775,1425938.27,777.0451227145771,538,600523.87,539.2821435233241,744,619017.14,432.88106479881384,1203,496397.81,268.81227165131907,313,1271445.4,1835.1609420399966,567,793818.14,591.8431209408536,935,669410.14,376.6877029870011,1445,407203.41,190.73011183485875,270,21.54
Continente Shopping,2906,3106814.74,511.1518794073635,676,1285064.75,736.8888444450319,469,634339.42,686.8799331783534,741,718756.9400000001,504.03740913277755,1020,468653.63,285.91381753423593,326,1352717.33,1897.1708354887094,582,809177.73,585.2441970283514,826,600153.56,372.8625808627533,1172,344766.12,186.2910023253789,288,21.3
Neumarkt Shopping,2451,2608995.4,515.0786468050647,912,1450826.17,646.8536221814304,451,497434.77,594.207664292901,486,405689.63,477.2015226500751,602,255044.83,286.7436267204556,296,1164723.38,1765.1714141654588,470,659495.62,615.1736211421384,691,498787.98,370.4326962419314,994,285988.42,196.04268580106458,259,17.89
Nações Shopping,1550,1285070.09,430.4108559954661,243,397026.83,686.449811322828,226,274489.2,588.714809743968,363,314472.58,479.16752275846284,718,299081.48,269.27878116722337,110,404170.85,1657.5468725312699,256,355547.53,652.365483470089,469,331538.56,390.2279608278478,715,193813.15,188.50936142367732,91,8.81
Norte Shopping,1241,1007324.05,453.51307235111216,244,324883.83,648.5379041581605,160,190328.33000000002,641.0969529513889,309,275391.56,511.96984249795827,528,216720.33,272.33386433531746,99,328709.21,1946.0508540418562,193,266172.97,657.7329299856251,335,239760.2,366.2507887359738,614,172681.67,196.2772288661393,87,6.91
