shopping_principal,qtd_clientes,valor_total,R_score_medio,F_score_medio,V_score_medio,score_total_medio,ticket_medio,vip_quintis,vip_valor_quintis,vip_ticket_quintis,premium_quintis,premium_valor_quintis,premium_ticket_quintis,potencial_quintis,potencial_valor_quintis,potencial_ticket_quintis,pontual_quintis,pontual_valor_quintis,pontual_ticket_quintis,pct_valor
Balneário Shopping,2466,3433717.18,3.0008110300081103,2.9991889699918897,2.9991889699918897,8.99918896999189,1392.4238361719383,375,1248390.1300000001,3329.040346666667,676,1202878.61,1779.406227810651,862,770328.53,893.6525870069606,553,212119.91,383.5803074141049,23.54
Garten Shopping,3260,3141877.09,3.0,3.0,3.0,9.0,963.7659785276073,461,991179.48,2150.0639479392626,904,1086029.44,1201.36,1213,862929.58,711.4011376751855,682,201738.59,295.8043841642229,21.54
Continente Shopping,2906,3106814.74,3.0006882312456984,2.9993117687543016,2.9993117687543016,8.999311768754302,1069.1034893324158,396,876914.93,2214.4316414141417,843,1197309.09,1420.2954804270464,1073,835528.01,778.6840726933831,594,197062.71,331.755404040404,21.3
Neumarkt Shopping,2451,2608995.4,3.0008159934720524,2.9991840065279476,2.9991840065279476,8.999184006527948,1064.46160750714,372,827989.77,2225.7789516129033,658,937494.41,1424.7635410334346,891,674369.35,756.8679573512907,530,169141.87,319.1356037735849,17.89
Nações Shopping,1550,1285070.09,3.0,3.0,3.0,9.0,829.0774774193549,224,382122.02,1705.901875,454,486648.99,1071.9140748898678,520,317201.6,610.0030769230768,352,99097.48,281.5269318181818,8.81
Norte Shopping,1241,1007324.05,3.001611603545528,2.998388396454472,2.998388396454472,8.998388396454473,811.7035052377115,170,245704.1,1445.3182352941176,372,398977.17,1072.5192741935484,431,290386.55,673.7506960556844,268,72256.23,269.6127985074627,6.91
