perfil;shopping;genero;ranking;loja;valor;pct_valor;cupons;clientes
Pontual;Balneário Shopping;Feminino;1;Renner;25435,1;26,24;83;73
Pontual;Balneário Shopping;Feminino;2;Zara;18554,45;19,14;46;45
Pontual;Balneário Shopping;Feminino;3;C&A;9253,08;9,54;37;34
Pontual;Balneário Shopping;Feminino;4;O Boticário;8456,86;8,72;32;32
Pontual;Balneário Shopping;Feminino;5;Sephora;7964,7;8,22;24;21
Pontual;Balneário Shopping;Feminino;6;Studio Z;6438,28;6,64;23;22
Pontual;Balneário Shopping;Feminino;7;Schutz;5798,0;5,98;11;11
Pontual;Balneário Shopping;Feminino;8;Granado;5336,9;5,51;30;29
Pontual;Balneário Shopping;Feminino;9;Riachuelo;4864,72;5,02;26;24
Pontual;Balneário Shopping;Feminino;10;Superlegal Brinquedos;4842,55;5,0;22;18
Pontual;Balneário Shopping;Masculino;1;Zara;10202,45;17,76;29;28
Pontual;Balneário Shopping;Masculino;2;Renner;9528,5;16,59;38;35
Pontual;Balneário Shopping;Masculino;3;Riachuelo;8177,57;14,24;24;21
Pontual;Balneário Shopping;Masculino;4;Life Vivara;7413,6;12,91;14;14
Pontual;Balneário Shopping;Masculino;5;C&A;6428,41;11,19;19;17
Pontual;Balneário Shopping;Masculino;6;Levi's;4038,75;7,03;6;6
Pontual;Balneário Shopping;Masculino;7;Studio Z;3271,67;5,7;20;17
Pontual;Balneário Shopping;Masculino;8;World Tennis;3098,94;5,39;7;7
Pontual;Balneário Shopping;Masculino;9;O Boticário;2958,59;5,15;14;12
Pontual;Balneário Shopping;Masculino;10;Centauro;2324,91;4,05;7;6
Pontual;Continente Shopping;Feminino;1;Renner;29595,54;26,51;116;105
Pontual;Continente Shopping;Feminino;2;Nike Unite;15557,230000000001;13,94;44;40
Pontual;Continente Shopping;Feminino;3;C&A;14924,26;13,37;58;55
Pontual;Continente Shopping;Feminino;4;O Boticário;8954,960000000001;8,02;38;35
Pontual;Continente Shopping;Feminino;5;Studio Z;7727,18;6,92;34;30
Pontual;Continente Shopping;Feminino;6;Riachuelo;7533,97;6,75;37;35
Pontual;Continente Shopping;Feminino;7;Leo Cosméticos;7354,4;6,59;76;66
Pontual;Continente Shopping;Feminino;8;Arezzo;7231,65;6,48;17;15
Pontual;Continente Shopping;Feminino;9;Zinzane;6435,530000000001;5,76;15;14
Pontual;Continente Shopping;Feminino;10;Damyller ;6325,0;5,67;10;10
Pontual;Continente Shopping;Masculino;1;Decathlon;10686,52;13,62;49;41
Pontual;Continente Shopping;Masculino;2;Renner;9159,18;11,67;38;34
Pontual;Continente Shopping;Masculino;3;DEMOCRATA;9149,27;11,66;25;25
Pontual;Continente Shopping;Masculino;4;Nike Unite;8861,6;11,29;25;24
Pontual;Continente Shopping;Masculino;5;Riachuelo;7791,48;9,93;31;30
Pontual;Continente Shopping;Masculino;6;C&A;7437,150000000001;9,48;33;32
Pontual;Continente Shopping;Masculino;7;CLIFIELD;6965,6;8,88;16;15
Pontual;Continente Shopping;Masculino;8;Polo Wear;6629,42;8,45;28;28
Pontual;Continente Shopping;Masculino;9;Polishop;6149,57;7,84;11;11
Pontual;Continente Shopping;Masculino;10;Centauro;5637,65;7,18;19;18
Pontual;Garten Shopping;Feminino;1;Renner;25638,25;17,43;117;105
Pontual;Garten Shopping;Feminino;2;Havan;24484,41;16,65;111;93
Pontual;Garten Shopping;Feminino;3;Pittol;19826,1;13,48;81;77
Pontual;Garten Shopping;Feminino;4;Centauro;17393,27;11,82;56;51
Pontual;Garten Shopping;Feminino;5;Riachuelo;16514,8;11,23;69;62
Pontual;Garten Shopping;Feminino;6;C&A;14394,710000000001;9,79;64;61
Pontual;Garten Shopping;Feminino;7;Levi's;7975,16;5,42;16;16
Pontual;Garten Shopping;Feminino;8;VIRUS 41;7887,2;5,36;15;15
Pontual;Garten Shopping;Feminino;9;Avatim Cheiros Da Terra;6509,0;4,43;39;35
Pontual;Garten Shopping;Feminino;10;O Boticário;6467,33;4,4;30;28
Pontual;Garten Shopping;Masculino;1;Centauro;17918,43;18,8;50;49
Pontual;Garten Shopping;Masculino;2;Renner;11798,33;12,38;51;48
Pontual;Garten Shopping;Masculino;3;Riachuelo;9826,44;10,31;34;31
Pontual;Garten Shopping;Masculino;4;Pittol;9758,89;10,24;40;34
Pontual;Garten Shopping;Masculino;5;Havan;9095,42;9,54;47;46
Pontual;Garten Shopping;Masculino;6;Life Vivara;8477,18;8,89;16;16
Pontual;Garten Shopping;Masculino;7;VIRUS 41;7818,2;8,2;16;16
Pontual;Garten Shopping;Masculino;8;C&A;7513,1900000000005;7,88;30;30
Pontual;Garten Shopping;Masculino;9;Vivara ;6865,25;7,2;14;14
Pontual;Garten Shopping;Masculino;10;Levi's;6249,66;6,56;15;14
Pontual;Nações Shopping;Feminino;1;Renner;20936,84;22,77;76;67
Pontual;Nações Shopping;Feminino;2;C&A;16378,37;17,82;75;68
Pontual;Nações Shopping;Feminino;3;Riachuelo;10081,220000000001;10,97;39;37
Pontual;Nações Shopping;Feminino;4;BelShop;7633,5599999999995;8,3;38;38
Pontual;Nações Shopping;Feminino;5;Youcom;7130,3;7,76;21;20
Pontual;Nações Shopping;Feminino;6;Luz da Lua;7081,5;7,7;13;13
Pontual;Nações Shopping;Feminino;7;FATIMA ESPORTES;6634,3;7,22;18;16
Pontual;Nações Shopping;Feminino;8;Uebel Make Up;5481,92;5,96;41;37
Pontual;Nações Shopping;Feminino;9;Strutura;5399,63;5,87;16;16
Pontual;Nações Shopping;Feminino;10;Cobasi;5171,86;5,63;28;27
Pontual;Nações Shopping;Masculino;1;Renner;10433,6;16,5;40;38
Pontual;Nações Shopping;Masculino;2;Riachuelo;9653,32;15,26;33;31
Pontual;Nações Shopping;Masculino;3;FATIMA ESPORTES;7965,29;12,59;16;16
Pontual;Nações Shopping;Masculino;4;Centauro;7064,67;11,17;22;21
Pontual;Nações Shopping;Masculino;5;Luz da Lua;5060,8;8,0;7;7
Pontual;Nações Shopping;Masculino;6;Pittol;4968,49;7,86;21;20
Pontual;Nações Shopping;Masculino;7;C&A;4947,4800000000005;7,82;32;28
Pontual;Nações Shopping;Masculino;8;Beagle;4808,86;7,6;15;12
Pontual;Nações Shopping;Masculino;9;Cassol Centerlar;4183,1;6,61;18;17
Pontual;Nações Shopping;Masculino;10;Youcom;4165,2;6,59;13;11
