faixa_etaria,qtd_clientes,valor_total,pct_clientes
Boomers (1946-1964),917,1624581.38,6.436442759879273
Gen X (1965-1980),4171,6221942.4,29.27633887836036
Gen Z (1997-2012),2113,2159780.93,14.831192531761072
Millennials (1981-1996),7004,9449182.61,49.16122692496666
Nao Informado,18,16462.89,0.12634238787113075
Silent (antes 1946),24,26750.0,0.16845651716150767
