segmento,valor,clientes
Moda,17098.63,45
Telefonia,13204.6,1
Eletrodomésticos,12504.5,35
Calçados,12421.71,32
Casa e Decoração,10621.23,37
Supermercado,10439.94,41
Joalheria,6189.01,11
Gastronomia,5260.47,59
Papelaria,5142.12,35
Eletrônicos,5130.0,2
Beleza e Bem-estar,4020.25,16
Esportes,3338.7200000000003,11
Livrarias,2335.6,16
Pets,2056.7,16
Infantil,1074.8799999999999,6
Lazer,540.0,1
Gastronomia - Sorvetes,301.8,8
Ótica,299.98,1
Presentes e Acessórios,266.8,5
