faixa_etaria,qtd_clientes,valor_total,pct_clientes
16-24 (Gen Z),331,246328.4,5.838772270241665
25-39 (Millennials),2382,2132537.7600000002,42.01799259128594
40-54 (Gen X),2267,2464439.83,39.98941612277297
55-69 (Boomers),613,637273.9400000001,10.813194566943023
70+ (Silent),72,80260.42,1.2700652672429
Nao Informado,4,3291.26,0.07055918151349444
