faixa_etaria,qtd_clientes,valor_total,pct_clientes
16-24 (Gen Z),1010,956725.5,6.4565620405293105
25-39 (Millennials),6310,7203945.05,40.337531164098955
40-54 (Gen X),6300,8064022.82,40.27360480726204
55-69 (Boomers),1761,2181338.88,11.257431438982293
70+ (Silent),253,350690.48,1.6173368279741738
Nao Informado,9,4167.98,0.05753372115323148
