faixa_etaria,Feminino,Masculino,Nao Informado,Outro
Boomers (1946-1964),33021.5,10407.5,0.0,0.0
Gen X (1965-1980),181827.99,54849.64,0.0,341.78000000000003
Gen Z (1997-2012),101844.63,37502.43,0.0,0.0
Millennials (1981-1996),245658.0,80090.4,412.1,258.0
Nao Informado,0.0,0.0,69.47,0.0
Silent (antes 1946),180.4,0.0,0.0,0.0
