faixa_etaria,Feminino,Masculino,Nao Informado,Outro
Boomers (1946-1964),647.4803921568628,495.5952380952381,0.0,0.0
Gen X (1965-1980),886.9658048780487,1096.9928,0.0,341.78000000000003
Gen Z (1997-2012),1520.069104477612,1562.60125,0.0,0.0
Millennials (1981-1996),795.0097087378641,656.4786885245901,412.1,258.0
Nao Informado,0.0,0.0,69.47,0.0
Silent (antes 1946),180.4,0.0,0.0,0.0
