faixa_etaria,qtd_hs,valor_total,ticket_medio,pct_hs
16-24 (Gen Z),3,6653.6,2217.866666666667,3.488372093023256
25-39 (Millennials),33,180352.64,5465.231515151516,38.372093023255815
40-54 (Gen X),36,122485.61,3402.3780555555554,41.86046511627907
55-69 (Boomers),13,38756.39,2981.2607692307693,15.11627906976744
70+ (Silent),1,1795.08,1795.08,1.1627906976744187
