Metrica,High Spenders,Demais Clientes
Qtd Clientes,86.0,768.0
Valor Total (R$),350043.31999999995,396420.52
Ticket Medio (R$),4070.271162790697,516.1725520833334
Freq Media Compras,3.302325581395349,1.4049479166666667
Idade Media,43.34154929577465,42.3008356545961
% Feminino,80.23255813953489,73.4375
% Masculino,19.767441860465116,26.041666666666668
