faixa_etaria,Feminino,Masculino,Nao Informado,Outro
Boomers (1946-1964),955.9971739130436,907.6222950819672,0.0,0.0
Gen X (1965-1980),1103.4195284552845,1204.723756097561,0.0,341.78000000000003
Gen Z (1997-2012),1009.987183908046,1078.3932075471698,658.5,0.0
Millennials (1981-1996),896.3068221258135,927.4988150289016,190.02666666666667,253.95
Nao Informado,0.0,0.0,562.49,0.0
Silent (antes 1946),1216.7,559.75,0.0,0.0
