faixa_etaria,qtd_clientes,valor_total,pct_clientes
Boomers (1946-1964),159,444179.93,4.990583804143126
Gen X (1965-1980),877,923634.77,27.526679221594474
Gen Z (1997-2012),426,388225.42,13.370998116760829
Millennials (1981-1996),1720,1855221.69,53.98618957940992
Nao Informado,1,108.0,0.031387319522912745
Silent (antes 1946),3,2333.93,0.09416195856873823
