loja,valor,clientes
Nike Unite,83176.65000000001,160
Empório Du Homem,81246.28,77
Vivara,75577.04,29
Centauro,68721.53,154
Renner,57280.16,191
CLIFIELD,55502.01,74
DEMOCRATA,53396.72,114
Brooksfield,49661.12,23
Vivo,45349.0,9
C&A,43194.68,142
Samsung,39979.4,12
Decathlon,38526.11,121
Polishop,36178.0,36
Magazine Luiza,35615.840000000004,14
Riachuelo,34016.12,124
Damyller ,31249.0,42
Companhia da Moda,27073.9,43
ADCOS,24851.28,35
Live!,24350.86,35
IDELI.OUI,24179.67,37
