genero,qtd_clientes,valor_total,pct_clientes
Feminino,10646,13870847.08,63.95914689095824
Masculino,5979,8486950.75,35.92069690597777
Nao Informado,3,3138.19,0.018023430459597475
Outro,17,12689.0,0.1021327726043857
