loja,valor,clientes
Renner,1474569.8800000001,3694
Vivara ,1410906.66,385
Bergerson,1153874.98,36
Riachuelo,935204.72,2631
Centauro,731222.35,1819
Hering,623871.79,1734
Havan,620252.03,1742
Idéli Oui,570171.15,714
C&A,498800.61,1710
CVC,473020.3,32
Pittol,387817.23000000004,1372
Levi's,383629.44,565
Life Vivara,366750.62,440
Samsung,320153.0,72
Outback Steakhouse,316324.72,804
Brooksfield,316014.13,256
Superlegal,313351.08,1057
Coliseu,304288.47,90
.,288633.0,452
Maze Skate,271366.11,231
