segmento,valor,clientes
Moda,87821.26,144
Esportes,28112.260000000002,49
Joalheria,16806.440000000002,14
Casa e Decoração,11699.26,27
Calçados,9101.28,18
Gastronomia,9074.01,83
Infantil,7210.09,20
Calçados Femininos,6967.7,10
Beleza e Bem-estar,6124.33,37
Pets,4600.58,30
Eletrônicos,3628.3,3
Presentes e Acessórios,1601.0,5
Ótica,1352.52,3
Eletrodomésticos,1218.73,17
Outros,889.0,1
Livrarias,852.87,10
Farmácias,254.10000000000002,6
Lazer,40.0,1
