loja,valor,clientes
Renner,20786.75,55
FATIMA ESPORTES,16205.15,23
Riachuelo,15370.61,41
C&A,14208.4,41
Vivara,11750.0,7
Centauro,10029.45,23
Colcci,9333.6,4
Luz da Lua,6967.7,10
Cassol Centerlar,5147.48,7
Arezzo,5067.9,4
Live!,4977.8,4
Cobasi,4600.58,30
Camicado,4365.0,5
Békko,3944.9,2
Fátima Bebê,3861.46,7
Samsung,3628.3,3
Kings ,3042.71,3
Polo Wear,2855.7400000000002,12
Pittol,2607.49,7
Pandora,2528.0,2
