perfil_cliente,qtd_clientes,valor_total,ticket_medio,frequencia_media,pct_clientes,pct_valor
VIP,973,20722914.17,21297.959064748204,5.4039054470709145,61.7,94.52
Premium,209,768533.44,3677.193492822966,3.626794258373206,13.25,3.51
Potencial,204,355067.02,1740.5246078431373,3.0294117647058822,12.94,1.62
Pontual,191,78859.79000000001,412.8784816753927,2.261780104712042,12.11,0.36
