shopping_principal,qtd_clientes,valor_total,ticket_medio,vip_hist,vip_valor_hist,vip_ticket_hist,premium_hist,premium_valor_hist,premium_ticket_hist,potencial_hist,potencial_valor_hist,potencial_ticket_hist,pontual_hist,pontual_valor_hist,pontual_ticket_hist,vip_periodo,vip_valor_periodo,vip_ticket_periodo,premium_periodo,premium_valor_periodo,premium_ticket_periodo,potencial_periodo,potencial_valor_periodo,potencial_ticket_periodo,pontual_periodo,pontual_valor_periodo,pontual_ticket_periodo,high_spenders,pct_valor
Balneário Shopping,298,323039.98,338.581796061176,199,269237.96,382.57174635100256,30,21662.43,255.27260912698415,36,21299.57,336.2706342592593,33,10840.02,151.56595743145743,42,157993.77,860.0526957681478,58,82253.08,436.7644885057471,71,53476.3,316.2515064274536,127,29316.83,133.7713757030371,47,26.52
Neumarkt Shopping,340,271348.22,218.33668289424904,235,228390.88,227.77218936135188,38,17076.78,213.2271612364244,38,20415.28,238.26271641604012,29,5465.28,122.46180459770116,31,91874.22,488.7904616350463,60,82690.07,304.42056384973245,84,59391.96,256.4580535648214,165,37391.97,116.81368207835935,40,22.28
Continente Shopping,397,261913.33000000002,151.0748586939921,233,195012.03,158.3467843647161,64,35546.73,157.9037461819864,44,19636.31,166.87170634920633,56,11718.26,100.60220195578232,21,68640.92,375.02171361955254,65,90868.82,240.93363329724093,79,55620.31,187.14198016914597,232,46783.28,93.34638068026322,29,21.5
Garten Shopping,260,188641.94,241.18319240992165,155,140313.85,258.4530868330278,39,29465.14,334.91869037444036,32,9904.42,142.44736979166666,34,8958.53,147.8604943977591,18,80148.62,1508.7819303936803,29,40319.91,278.5988567016148,50,35113.69,212.46314179816918,163,33059.72,103.3560205229331,23,15.49
Nações Shopping,154,87460.35,198.65604378365038,69,55671.65,234.45119104607147,21,11003.47,243.29465764301057,40,17210.47,187.89459375,24,3574.76,74.62195833333334,5,21677.4,1034.8840404040404,16,23332.42,545.7395188492063,33,22199.91,232.88588311688312,100,20250.62,90.01544096217509,9,7.18
Norte Shopping,128,85620.72,189.99003664914432,82,62977.58,173.76739823629495,17,10033.61,262.03946778711486,14,8945.99,288.81223214285717,15,3663.54,104.78372222222222,8,20578.06,529.6371278195489,23,30316.85,338.2158546360573,30,21740.82,174.2147595238095,67,12984.99,105.61522725657429,10,7.03
