perfil_cliente,qtd_clientes,valor_total,frequencia_media,R_score_medio,F_score_medio,V_score_medio,score_total_medio,ticket_medio,pct_clientes,pct_valor
VIP,290,514777.94,10.844827586206897,4.458620689655173,4.772413793103448,4.589655172413793,13.820689655172414,1775.096344827586,18.39,42.26
Premium,403,417357.39,5.121588089330025,3.466501240694789,3.7245657568238215,3.7766749379652604,10.96774193548387,1035.6262779156327,25.55,34.27
Potencial,467,217725.07,2.6616702355460387,2.7922912205567454,2.5417558886509637,2.6552462526766596,7.989293361884369,466.22070663811564,29.61,17.88
Pontual,417,68164.14,1.4724220623501199,1.7673860911270982,1.580335731414868,1.5299760191846523,4.877697841726619,163.46316546762588,26.44,5.6
