shopping_principal,qtd_clientes,valor_total,R_score_medio,F_score_medio,V_score_medio,score_total_medio,ticket_medio,vip_quintis,vip_valor_quintis,vip_ticket_quintis,premium_quintis,premium_valor_quintis,premium_ticket_quintis,potencial_quintis,potencial_valor_quintis,potencial_ticket_quintis,pontual_quintis,pontual_valor_quintis,pontual_ticket_quintis,pct_valor
Balneário Shopping,298,323039.98,3.0,3.0,3.0,9.0,1084.0267785234898,56,141596.79,2528.5141071428575,74,103648.06,1400.6494594594594,97,60607.95,624.8242268041237,71,17187.18,242.07295774647886,26.52
Neumarkt Shopping,340,271348.22,3.0,3.0,3.0,9.0,798.083,66,114946.17,1741.6086363636364,80,83639.43000000001,1045.4928750000001,101,53260.67,527.3333663366336,93,19501.95,209.6983870967742,22.28
Continente Shopping,397,261913.33000000002,3.0,3.0,3.0,9.0,659.7313098236776,75,126362.35,1684.8313333333333,106,83031.11,783.312358490566,102,37237.98,365.0782352941177,114,15281.89,134.05166666666665,21.5
Garten Shopping,260,188641.94,3.0,3.0,3.0,9.0,725.545923076923,48,73935.23,1540.3172916666665,62,75980.37,1225.4898387096773,81,30582.79,377.5653086419753,69,8143.55,118.02246376811594,15.49
Nações Shopping,154,87460.35,3.0,3.0,3.0,9.0,567.9243506493507,25,25382.82,1015.3128,40,35443.43,886.08575,56,23094.95,412.40982142857143,33,3539.15,107.2469696969697,7.18
Norte Shopping,128,85620.72,3.0,3.0,3.0,9.0,668.911875,20,32554.58,1627.729,41,35614.99,868.6582926829268,30,12940.73,431.35766666666666,37,4510.42,121.90324324324324,7.03
