perfil_cliente,qtd_clientes,valor_total,frequencia_media,R_score_medio,F_score_medio,V_score_medio,score_total_medio,ticket_medio,pct_clientes,pct_valor
VIP,284,511813.76,10.73943661971831,4.443661971830986,4.753521126760563,4.612676056338028,13.809859154929578,1802.1611267605633,18.01,42.02
Premium,404,415660.91,5.3094059405940595,3.532178217821782,3.75990099009901,3.6955445544554455,10.987623762376238,1028.8636386138612,25.62,34.13
Potencial,485,228807.48,2.647422680412371,2.7402061855670103,2.5175257731958762,2.7010309278350517,7.958762886597938,471.76800000000003,30.75,18.79
Pontual,404,61742.39,1.452970297029703,1.7648514851485149,1.5866336633663367,1.5297029702970297,4.881188118811881,152.82769801980197,25.62,5.07
