persona,qtd_clientes,valor_total,ticket_medio,freq_media,idade_media,pct_clientes,pct_valor
Cliente Regular,77778,116539161.08,380.3179429758518,4.719406515981383,39.862680497284494,77.72281680007195,71.1447377089432
Senior Tradicional,10811,14846930.45,724.4126049085808,2.368791046156692,62.528443252243086,10.80332963595847,9.063742718407527
Comprador Seletivo,2221,12802977.14,4362.142760768423,1.370103556956326,38.07837837837838,2.2194242088117435,7.815951668758106
Mae Moderna,903,7377424.32,277.8679183655513,33.120708748615726,41.04983388704319,0.9023593248793358,4.503764342817583
Jovem Explorer,6957,4616365.97,368.9330424991615,1.9699583153658187,22.233290211297973,6.952064034535479,2.8181955581324756
Executivo Exigente,479,3744219.37,253.88036700424058,36.04801670146138,38.25732217573222,0.4786601512925823,2.2857681704138324
Senior VIP,208,1953085.34,314.6278079600145,33.52884615384615,61.32692307692308,0.20785242477840732,1.192318040989644
Jovem Engajado,714,1925572.1199999999,196.83580852182206,15.704481792717086,22.27871148459384,0.7134934196720328,1.1755217915376268
