faixa_etaria,Feminino,Masculino,Nao Informado,Outro
16-24 (Gen Z),1126.6440843932971,1070.0886298258895,1199.8,894.4945833333333
25-39 (Millennials),1487.6458340950642,1484.202173301449,339.35999999999996,1365.832894736842
40-54 (Gen X),1886.5026553098066,1693.2037976208403,704.3,918.0764285714287
55-69 (Boomers),1883.4640656335462,1797.1715568445477,364.89,739.5966666666667
70+ (Silent),1958.6980964052289,2037.442930107527,1009.49,0.0
Nao Informado,782.2579310344828,5614.5821428571435,807.0134285714286,0.0
