persona,qtd_clientes,valor_total,ticket_medio,freq_media,idade_media,pct_clientes,pct_valor
Cliente Regular,24204,24303204.55,375.63243121515995,3.2912741695587506,39.91701107621095,76.60705807880994,66.25526282342584
Senior Tradicional,4353,5341265.17,716.9858333333333,2.1341603491844703,62.84906960716747,13.777496439310017,14.5613277837453
Comprador Seletivo,937,5155263.02,4422.305649235148,1.304162219850587,38.837606837606835,2.965659123279,14.054249743537953
Jovem Explorer,1956,1234985.81,383.28428084526246,1.8542944785276074,22.666666666666668,6.190852983066941,3.3668115353434502
Mae Moderna,40,299602.31,293.30270287048154,28.875,41.775,0.1266023104921665,0.8167741727522718
Executivo Exigente,30,142874.46,167.99306072874919,30.566666666666666,38.9,0.09495173286912485,0.3895035684936059
Jovem Engajado,61,139210.23,175.56151490902107,14.114754098360656,22.704918032786885,0.19306852350055387,0.3795141647836544
Senior VIP,14,64762.88,188.11234328401014,27.5,62.785714285714285,0.04431080867225827,0.17655620791793844
