faixa_etaria,Feminino,Masculino,Nao Informado,Outro
Boomers (1946-1964),2209569.28,1437285.29,0.0,886.67
Gen X (1965-1980),7723805.61,4185840.87,405.0,1546.72
Gen Z (1997-2012),2457360.69,1577617.35,0.0,8943.51
Millennials (1981-1996),10446232.53,6510494.12,132.7,10834.3
Nao Informado,3619.0099999999998,0.0,0.0,0.0
Silent (antes 1946),54444.81,52149.97,0.0,0.0
