faixa_etaria,Feminino,Masculino,Nao Informado,Outro
16-24 (Gen Z),852.838707718994,874.9151944012441,0.0,89.79666666666667
25-39 (Millennials),993.4070405101276,1149.7859741417744,132.7,910.2147368421054
40-54 (Gen X),1239.6831083768332,1248.3267233065442,202.5,626.8433333333334
55-69 (Boomers),1272.1027788208787,1450.4894158075601,0.0,0.0
70+ (Silent),1261.063270042194,1638.4043928571427,0.0,443.335
Nao Informado,942.2014285714286,18599.52,0.0,0.0
