perfil_cliente,qtd_clientes,valor_total,frequencia_media,R_score_medio,F_score_medio,V_score_medio,score_total_medio,ticket_medio,pct_clientes,pct_valor
VIP,2395,8152576.73,20.07724425887265,4.526096033402923,4.791649269311065,4.663048016701461,13.980793319415449,3403.9986346555324,19.01,50.58
Premium,2926,4435136.99,7.634654818865346,3.4429254955570747,3.778879015721121,3.7159945317840055,10.937799043062201,1515.7679391660972,23.22,27.52
Potencial,4045,2724182.01,3.2133498145859085,2.7695920889987637,2.5760197775030904,2.6143386897404204,7.9599505562422745,673.468976514215,32.1,16.9
Pontual,3235,805014.49,1.5749613601236476,1.7582689335394126,1.4986089644513139,1.6027820710973726,4.859659969088099,248.8452828438949,25.67,4.99
