perfil_cliente,qtd_clientes,valor_total,ticket_medio,frequencia_media,pct_clientes,pct_valor
VIP,2256,9845409.68,4364.100035460992,17.9197695035461,17.9,61.09
Premium,2173,3060686.36,1408.5072986654395,9.060745513115508,17.24,18.99
Potencial,2699,1938432.49,718.2039607261949,5.23638384586884,21.42,12.03
Pontual,5473,1272381.69,232.48340763749314,2.6069797186186734,43.43,7.89
