cliente_id,valor_periodo,frequencia,recencia_dias,shopping_principal,genero,segmento_principal,R_score,F_score,V_score,score_total,perfil_quintis
1770,960.73,15,37,Balneário Shopping,Feminino,Gastronomia,3,5,4,12,Premium
1822,961.03,5,35,Balneário Shopping,Feminino,Beleza e Bem-estar,3,3,4,10,Premium
1934,1120.61,20,35,Neumarkt Shopping,Feminino,Gastronomia,3,5,4,12,Premium
2035,992.3000000000001,8,4,Garten Shopping,Masculino,Gastronomia,5,4,4,13,VIP
2038,1497.93,5,64,Norte Shopping,Masculino,Moda,1,3,4,8,Potencial
2040,668.58,9,24,Balneário Shopping,Feminino,Gastronomia,3,4,3,10,Premium
2082,108.69,4,13,Norte Shopping,Masculino,Gastronomia,4,3,1,8,Potencial
2090,185.34,7,31,Garten Shopping,Feminino,Gastronomia,3,4,1,8,Potencial
2091,1290.04,10,9,Nações Shopping,Masculino,Gastronomia,4,4,4,12,Premium
2166,901.08,13,2,Continente Shopping,Feminino,Gastronomia,5,5,4,14,VIP
2185,954.8,5,22,Nações Shopping,Feminino,Casa e Decoração,4,3,4,11,Premium
2213,605.32,8,21,Norte Shopping,Masculino,Supermercado,4,4,3,11,Premium
2254,491.03000000000003,6,44,Garten Shopping,Feminino,Gastronomia,2,4,3,9,Potencial
2263,675.6,3,37,Balneário Shopping,Masculino,Gastronomia,3,2,3,8,Potencial
2292,271.34000000000003,13,50,Norte Shopping,Feminino,Gastronomia - Sorvetes,2,5,2,9,Potencial
2325,309.95,1,59,Garten Shopping,Feminino,Moda,1,1,2,4,Pontual
2363,1989.56,17,0,Neumarkt Shopping,Feminino,Eletrodomésticos,5,5,5,15,VIP
2374,29891.44,86,0,Neumarkt Shopping,Masculino,Gastronomia,5,5,5,15,VIP
2423,219.70000000000002,2,36,Continente Shopping,Feminino,Livrarias,3,2,2,7,Potencial
2426,232.46,4,31,Norte Shopping,Masculino,Calçados,3,3,2,8,Potencial
2452,204.36,3,65,Balneário Shopping,Feminino,Calçados Femininos,1,2,1,4,Pontual
2487,5524.75,25,2,Neumarkt Shopping,Feminino,Moda,5,5,5,15,VIP
2558,629.78,4,10,Garten Shopping,Masculino,Moda,4,3,3,10,Premium
2600,7377.44,22,2,Garten Shopping,Feminino,Gastronomia,5,5,5,15,VIP
2643,3652.04,23,2,Nações Shopping,Feminino,Gastronomia,5,5,5,15,VIP
2685,4847.97,28,3,Garten Shopping,Masculino,Moda,5,5,5,15,VIP
2723,274.0,1,24,Norte Shopping,Masculino,Beleza e Bem-estar,3,1,2,6,Pontual
2737,144.1,2,17,Balneário Shopping,Feminino,Gastronomia,4,2,1,7,Potencial
2785,20.37,1,87,Continente Shopping,Feminino,Gastronomia,1,1,1,3,Pontual
2880,149.94,1,17,Nações Shopping,Feminino,Moda,4,1,1,6,Pontual
2896,318.98,5,28,Garten Shopping,Feminino,Casa e Decoração,3,3,2,8,Potencial
2908,292.1,3,44,Continente Shopping,Feminino,Gastronomia,2,2,2,6,Pontual
2945,1407.12,17,48,Garten Shopping,Feminino,Moda,2,5,4,11,Premium
2955,2955.01,8,35,Neumarkt Shopping,Feminino,Gastronomia,3,4,5,12,Premium
2987,7255.25,13,4,Balneário Shopping,Feminino,Moda,5,5,5,15,VIP
3019,1763.3500000000001,16,16,Nações Shopping,Masculino,Gastronomia,4,5,4,13,VIP
3107,862.9300000000001,13,24,Balneário Shopping,Feminino,Gastronomia,3,5,4,12,Premium
3111,507.84999999999997,5,8,Neumarkt Shopping,Feminino,Beleza e Bem-estar,5,3,3,11,Premium
3184,5330.57,35,8,Neumarkt Shopping,Feminino,Moda,5,5,5,15,VIP
3246,1191.67,8,42,Norte Shopping,Masculino,Calçados,2,4,4,10,Premium
3261,719.75,2,2,Garten Shopping,Masculino,Moda,5,2,3,10,Premium
3280,3574.32,18,10,Neumarkt Shopping,Masculino,Gastronomia,4,5,5,14,VIP
3307,790.63,9,9,Norte Shopping,Feminino,Moda,4,4,3,11,Premium
3421,412.69,10,2,Nações Shopping,Masculino,Gastronomia,5,4,2,11,Premium
3428,240.85,5,45,Nações Shopping,Feminino,Livrarias,2,3,2,7,Potencial
3439,1981.97,6,16,Neumarkt Shopping,Masculino,Esportes,4,4,5,13,VIP
3519,38.35,2,23,Nações Shopping,Feminino,Beleza e Bem-estar,3,2,1,6,Pontual
3582,4138.68,28,5,Continente Shopping,Feminino,Gastronomia,5,5,5,15,VIP
3596,644.85,12,2,Garten Shopping,Feminino,Kids,5,5,3,13,VIP
3637,1946.83,9,24,Norte Shopping,Feminino,Moda,3,4,5,12,Premium
3671,4943.51,27,8,Continente Shopping,Feminino,Moda,5,5,5,15,VIP
3696,1164.21,22,1,Nações Shopping,Feminino,Gastronomia,5,5,4,14,VIP
3735,4142.85,5,29,Garten Shopping,Feminino,Casa e Decoração,3,3,5,11,Premium
3761,359.98,1,54,Norte Shopping,Feminino,Esportes,2,1,2,5,Pontual
3765,5412.7,12,32,Garten Shopping,Feminino,Moda,3,5,5,13,VIP
3774,311.88,4,37,Garten Shopping,Feminino,Beleza e Bem-estar,3,3,2,8,Potencial
3821,317.7,2,81,Nações Shopping,Feminino,Infantil,1,2,2,5,Pontual
3826,103.89,6,58,Nações Shopping,Feminino,Gastronomia,1,4,1,6,Pontual
3828,1281.37,11,9,Norte Shopping,Feminino,Gastronomia,4,5,4,13,VIP
3992,175.97,7,79,Garten Shopping,Masculino,Gastronomia,1,4,1,6,Pontual
4013,641.9399999999999,3,37,Continente Shopping,Feminino,Moda,3,2,3,8,Potencial
4028,5405.93,9,23,Neumarkt Shopping,Feminino,Moda,3,4,5,12,Premium
4066,1046.09,4,57,Garten Shopping,Feminino,Moda,2,3,4,9,Potencial
4081,36.96,1,80,Continente Shopping,Masculino,Eletrodomésticos,1,1,1,3,Pontual
4094,2147.2,10,9,Nações Shopping,Feminino,Não informado,4,4,5,13,VIP
4097,1029.4,1,18,Balneário Shopping,Masculino,Moda,4,1,4,9,Potencial
4141,2676.36,18,1,Continente Shopping,Feminino,Gastronomia,5,5,5,15,VIP
4183,183.69,3,28,Neumarkt Shopping,Feminino,Calçados,3,2,1,6,Pontual
4195,199.98,1,45,Nações Shopping,Masculino,Infantil,2,1,1,4,Pontual
4236,2192.37,5,23,Nações Shopping,Feminino,Moda,3,3,5,11,Premium
4247,828.86,3,37,Nações Shopping,Feminino,Moda,3,2,3,8,Potencial
4290,1080.68,11,11,Neumarkt Shopping,Feminino,Gastronomia,4,5,4,13,VIP
4300,689.84,3,70,Nações Shopping,Feminino,Moda,1,2,3,6,Pontual
4322,685.4,11,36,Nações Shopping,Masculino,Gastronomia,3,5,3,11,Premium
4384,118.41999999999999,3,62,Continente Shopping,Feminino,Esportes,1,2,1,4,Pontual
4391,3251.2000000000003,10,2,Neumarkt Shopping,Feminino,Moda,5,4,5,14,VIP
4420,384.0,1,68,Continente Shopping,Masculino,Gastronomia,1,1,2,4,Pontual
4449,4447.64,41,6,Continente Shopping,Feminino,Gastronomia,5,5,5,15,VIP
4466,316.26,3,52,Norte Shopping,Feminino,Gastronomia,2,2,2,6,Pontual
4488,435.64,5,0,Norte Shopping,Masculino,Supermercado,5,3,2,10,Premium
4504,706.7,2,68,Nações Shopping,Feminino,Gastronomia,1,2,3,6,Pontual
4623,9470.25,68,1,Neumarkt Shopping,Feminino,Gastronomia,5,5,5,15,VIP
4624,2430.99,17,3,Nações Shopping,Feminino,Gastronomia,5,5,5,15,VIP
4660,87.0,1,39,Continente Shopping,Masculino,Lazer,2,1,1,4,Pontual
4682,2293.06,36,0,Nações Shopping,Feminino,Gastronomia,5,5,5,15,VIP
4692,10.46,1,30,Garten Shopping,Masculino,Gastronomia,3,1,1,5,Pontual
4728,889.24,5,24,Nações Shopping,Masculino,Moda,3,3,4,10,Premium
4732,250.41,4,18,Garten Shopping,Feminino,Casa e Decoração,4,3,2,9,Potencial
4746,1543.42,8,50,Continente Shopping,Feminino,Gastronomia,2,4,4,10,Premium
4866,53.9,2,18,Continente Shopping,Feminino,Beleza e Bem-estar,4,2,1,7,Potencial
4867,258.97,2,91,Continente Shopping,Masculino,Farmácias,1,2,2,5,Pontual
4881,280.8,4,24,Garten Shopping,Feminino,Livrarias,3,3,2,8,Potencial
5010,319.96999999999997,2,54,Norte Shopping,Feminino,Esportes,2,2,2,6,Pontual
5052,5769.75,11,22,Continente Shopping,Masculino,Gastronomia,4,5,5,14,VIP
5054,609.38,4,53,Nações Shopping,Masculino,Eletrônicos,2,3,3,8,Potencial
5093,367.45,2,65,Norte Shopping,Masculino,Gastronomia,1,2,2,5,Pontual
5097,3060.81,24,3,Neumarkt Shopping,Feminino,Gastronomia,5,5,5,15,VIP
5114,2475.88,27,19,Nações Shopping,Feminino,Gastronomia,4,5,5,14,VIP
5134,1391.8,5,2,Continente Shopping,Feminino,Beleza e Bem-estar,5,3,4,12,Premium
5177,4759.96,8,58,Balneário Shopping,Masculino,Moda,1,4,5,10,Premium
5206,399.95,1,49,Norte Shopping,Masculino,Esportes,2,1,2,5,Pontual
5257,339.3,1,24,Balneário Shopping,Feminino,Moda,3,1,2,6,Pontual
5262,114.0,1,67,Continente Shopping,Feminino,Beleza e Bem-estar,1,1,1,3,Pontual
5322,532.9300000000001,6,20,Neumarkt Shopping,Feminino,Gastronomia,4,4,3,11,Premium
5390,1561.0,3,49,Nações Shopping,Feminino,Farmácias,2,2,4,8,Potencial
5398,1892.96,6,2,Neumarkt Shopping,Feminino,Gastronomia,5,4,5,14,VIP
5516,836.25,20,23,Neumarkt Shopping,Feminino,Gastronomia,3,5,3,11,Premium
5529,2818.28,43,0,Neumarkt Shopping,Feminino,Gastronomia,5,5,5,15,VIP
5550,1155.95,6,17,Neumarkt Shopping,Feminino,Papelaria,4,4,4,12,Premium
5685,747.57,6,39,Continente Shopping,Feminino,Gastronomia,2,4,3,9,Potencial
5737,2138.2,8,11,Nações Shopping,Masculino,Moda,4,4,5,13,VIP
5740,1203.6499999999999,8,73,Continente Shopping,Feminino,Moda,1,4,4,9,Potencial
5825,187.5,4,3,Continente Shopping,Feminino,Gastronomia,5,3,1,9,Potencial
5862,3608.98,11,31,Continente Shopping,Feminino,Gastronomia,3,5,5,13,VIP
5923,70.39,2,54,Continente Shopping,Feminino,Gastronomia,2,2,1,5,Pontual
6058,5286.68,75,1,Neumarkt Shopping,Feminino,Gastronomia,5,5,5,15,VIP
6208,867.47,6,24,Continente Shopping,Feminino,Gastronomia,3,4,4,11,Premium
6368,364.0,1,10,Norte Shopping,Feminino,Calçados,4,1,2,7,Potencial
6380,143.9,2,59,Neumarkt Shopping,Masculino,Beleza e Bem-estar,1,2,1,4,Pontual
6471,613.79,4,32,Continente Shopping,Masculino,Beleza e Bem-estar,3,3,3,9,Potencial
6499,61.0,1,69,Garten Shopping,Feminino,Gastronomia - Sorvetes,1,1,1,3,Pontual
6615,653.77,6,23,Continente Shopping,Feminino,Gastronomia,3,4,3,10,Premium
6652,1338.9099999999999,8,3,Neumarkt Shopping,Masculino,Gastronomia,5,4,4,13,VIP
6681,154.69,3,70,Norte Shopping,Masculino,Fast Food,1,2,1,4,Pontual
6706,810.51,7,35,Neumarkt Shopping,Feminino,Beleza e Bem-estar,3,4,3,10,Premium
6780,839.49,2,5,Nações Shopping,Feminino,Esportes,5,2,3,10,Premium
6822,435.0,1,54,Norte Shopping,Feminino,Presentes e Acessórios,2,1,2,5,Pontual
6930,123.0,1,6,Nações Shopping,Feminino,Esportes,5,1,1,7,Potencial
6995,1488.46,8,29,Continente Shopping,Feminino,Gastronomia,3,4,4,11,Premium
7206,159.96,1,58,Continente Shopping,Feminino,Casa e Decoração,1,1,1,3,Pontual
7436,1397.52,25,16,Continente Shopping,Feminino,Moda,4,5,4,13,VIP
7446,844.9,1,45,Continente Shopping,Feminino,Moda,2,1,3,6,Pontual
7565,886.2,7,25,Continente Shopping,Feminino,Beleza e Bem-estar,3,4,4,11,Premium
7640,820.48,13,16,Nações Shopping,Feminino,Casa e Decoração,4,5,3,12,Premium
7676,579.23,14,5,Continente Shopping,Feminino,Gastronomia,5,5,3,13,VIP
7691,175.0,1,50,Garten Shopping,Masculino,Presentes e Acessórios,2,1,1,4,Pontual
7789,3789.0099999999998,22,3,Continente Shopping,Masculino,Gastronomia,5,5,5,15,VIP
7928,377.68,4,5,Nações Shopping,Feminino,Casa e Decoração,5,3,2,10,Premium
8001,3485.46,35,3,Neumarkt Shopping,Feminino,Gastronomia,5,5,5,15,VIP
8042,3428.8,3,22,Neumarkt Shopping,Masculino,Beleza e Bem-estar,4,2,5,11,Premium
8045,343.48,2,72,Nações Shopping,Masculino,Moda,1,2,2,5,Pontual
8273,505.96000000000004,3,2,Continente Shopping,Feminino,Casa e Decoração,5,2,3,10,Premium
8305,3358.1,17,6,Neumarkt Shopping,Feminino,Moda,5,5,5,15,VIP
8354,588.95,2,62,Continente Shopping,Feminino,Calçados,1,2,3,6,Pontual
8357,223.37,4,38,Nações Shopping,Feminino,Eletrodomésticos,3,3,2,8,Potencial
8386,359.0,1,11,Nações Shopping,Nao Informado,Infantil,4,1,2,7,Potencial
8419,3096.19,13,34,Balneário Shopping,Feminino,Moda,3,5,5,13,VIP
8481,5119.4,12,74,Continente Shopping,Masculino,Gastronomia,1,5,5,11,Premium
8605,139.8,1,0,Continente Shopping,Masculino,Moda,5,1,1,7,Potencial
8643,134.09,5,30,Neumarkt Shopping,Feminino,Beleza e Bem-estar,3,3,1,7,Potencial
8684,128.9,2,37,Balneário Shopping,Masculino,Gastronomia,3,2,1,6,Pontual
8694,174.32,5,37,Neumarkt Shopping,Masculino,Gastronomia,3,3,1,7,Potencial
8723,70.9,1,25,Neumarkt Shopping,Masculino,Gastronomia,3,1,1,5,Pontual
8825,269.4,2,24,Nações Shopping,Feminino,Livrarias,3,2,2,7,Potencial
8849,1525.13,6,52,Nações Shopping,Feminino,Beleza e Bem-estar,2,4,4,10,Premium
8859,2075.9,16,30,Continente Shopping,Feminino,Moda,3,5,5,13,VIP
8869,732.85,9,33,Norte Shopping,Feminino,Gastronomia,3,4,3,10,Premium
8873,139.9,4,48,Continente Shopping,Feminino,Beleza e Bem-estar,2,3,1,6,Pontual
8892,4168.94,3,54,Balneário Shopping,Feminino,Esportes,2,2,5,9,Potencial
8904,1417.0,5,57,Continente Shopping,Feminino,Beleza e Bem-estar,2,3,4,9,Potencial
8908,1549.0,1,78,Continente Shopping,Masculino,Joalheria,1,1,4,6,Pontual
8920,1035.46,19,8,Nações Shopping,Feminino,Gastronomia,5,5,4,14,VIP
8962,1157.5,9,42,Continente Shopping,Feminino,Moda,2,4,4,10,Premium
9000,7814.69,33,3,Neumarkt Shopping,Feminino,Moda,5,5,5,15,VIP
9129,1658.93,35,4,Continente Shopping,Masculino,Gastronomia,5,5,4,14,VIP
9145,619.54,2,56,Norte Shopping,Feminino,Esportes,2,2,3,7,Potencial
9191,119.7,1,30,Norte Shopping,Feminino,Moda,3,1,1,5,Pontual
9260,69.98,1,33,Continente Shopping,Feminino,Moda,3,1,1,5,Pontual
9352,2098.11,14,10,Balneário Shopping,Feminino,Gastronomia,4,5,5,14,VIP
9353,249.7,1,53,Nações Shopping,Feminino,Moda,2,1,2,5,Pontual
9497,6202.78,10,18,Neumarkt Shopping,Feminino,Gastronomia,4,4,5,13,VIP
9547,4479.0,1,51,Norte Shopping,Feminino,Moda,2,1,5,8,Potencial
9550,550.81,2,23,Garten Shopping,Masculino,Gastronomia,3,2,3,8,Potencial
9641,477.89,1,23,Nações Shopping,Feminino,Moda,3,1,3,7,Potencial
9705,1294.35,3,28,Nações Shopping,Masculino,Moda,3,2,4,9,Potencial
9733,740.21,11,4,Norte Shopping,Masculino,Gastronomia,5,5,3,13,VIP
9739,1644.0,2,44,Balneário Shopping,Masculino,Beleza e Bem-estar,2,2,4,8,Potencial
9785,521.4100000000001,3,9,Neumarkt Shopping,Masculino,Casa e Decoração,4,2,3,9,Potencial
9832,142.0,2,10,Balneário Shopping,Masculino,Gastronomia,4,2,1,7,Potencial
9843,332.76,3,4,Nações Shopping,Feminino,Gastronomia,5,2,2,9,Potencial
9998,34.0,1,79,Nações Shopping,Feminino,Gastronomia,1,1,1,3,Pontual
10059,2767.81,19,3,Neumarkt Shopping,Feminino,Gastronomia,5,5,5,15,VIP
10061,1173.99,14,3,Neumarkt Shopping,Masculino,Gastronomia,5,5,4,14,VIP
10196,550.0600000000001,4,16,Nações Shopping,Masculino,Calçados,4,3,3,10,Premium
10337,1734.93,5,40,Norte Shopping,Feminino,Casa e Decoração,2,3,4,9,Potencial
10401,31.5,1,7,Nações Shopping,Feminino,Gastronomia,5,1,1,7,Potencial
10493,59.9,1,61,Continente Shopping,Feminino,Livrarias,1,1,1,3,Pontual
10570,29.9,1,66,Nações Shopping,Feminino,Moda,1,1,1,3,Pontual
10618,2478.19,24,12,Continente Shopping,Feminino,Gastronomia,4,5,5,14,VIP
10797,204.9,2,80,Garten Shopping,Feminino,Beleza e Bem-estar,1,2,1,4,Pontual
10807,3450.99,10,21,Balneário Shopping,Masculino,Gastronomia,4,4,5,13,VIP
10858,1855.73,7,32,Neumarkt Shopping,Feminino,Gastronomia,3,4,5,12,Premium
10910,1829.75,8,63,Nações Shopping,Feminino,Moda,1,4,5,10,Premium
10913,719.45,8,13,Garten Shopping,Feminino,Infantil,4,4,3,11,Premium
10957,520.39,2,53,Garten Shopping,Feminino,Casa e Decoração,2,2,3,7,Potencial
11021,1560.33,9,6,Nações Shopping,Feminino,Moda,5,4,4,13,VIP
11165,1204.8200000000002,8,24,Continente Shopping,Feminino,Gastronomia,3,4,4,11,Premium
11272,372.04,4,17,Neumarkt Shopping,Masculino,Gastronomia,4,3,2,9,Potencial
11322,1278.62,9,37,Balneário Shopping,Masculino,Gastronomia,3,4,4,11,Premium
11447,920.23,9,21,Neumarkt Shopping,Feminino,Moda,4,4,4,12,Premium
11448,339.65999999999997,7,39,Norte Shopping,Feminino,Supermercado,2,4,2,8,Potencial
11494,1596.89,15,4,Neumarkt Shopping,Feminino,Moda,5,5,4,14,VIP
11563,6688.09,79,0,Neumarkt Shopping,Masculino,Gastronomia,5,5,5,15,VIP
11584,169.99,1,52,Norte Shopping,Feminino,Moda,2,1,1,4,Pontual
11610,461.17,3,42,Neumarkt Shopping,Masculino,Papelaria,2,2,3,7,Potencial
11626,218.7,5,46,Neumarkt Shopping,Masculino,Gastronomia,2,3,2,7,Potencial
11643,339.96,1,38,Norte Shopping,Masculino,Casa e Decoração,3,1,2,6,Pontual
11681,352.53,2,28,Neumarkt Shopping,Feminino,Joalheria,3,2,2,7,Potencial
11701,1251.8700000000001,3,46,Continente Shopping,Feminino,Moda,2,2,4,8,Potencial
11732,599.99,1,5,Nações Shopping,Masculino,Calçados,5,1,3,9,Potencial
11750,10616.54,23,3,Neumarkt Shopping,Feminino,Gastronomia,5,5,5,15,VIP
11753,130.25,4,52,Balneário Shopping,Feminino,Gastronomia,2,3,1,6,Pontual
11803,679.57,17,3,Continente Shopping,Feminino,Gastronomia,5,5,3,13,VIP
11834,55.44,1,76,Nações Shopping,Feminino,Eletrodomésticos,1,1,1,3,Pontual
11871,1259.3400000000001,2,9,Neumarkt Shopping,Masculino,Moda,4,2,4,10,Premium
11916,574.62,7,11,Norte Shopping,Feminino,Gastronomia,4,4,3,11,Premium
11947,3073.89,9,2,Balneário Shopping,Feminino,Infantil,5,4,5,14,VIP
12017,1112.66,6,60,Continente Shopping,Feminino,Esportes,1,4,4,9,Potencial
12023,3710.67,31,5,Balneário Shopping,Masculino,Gastronomia,5,5,5,15,VIP
12055,304.3,3,5,Norte Shopping,Masculino,Esportes,5,2,2,9,Potencial
12067,674.0,2,39,Norte Shopping,Masculino,Moda,2,2,3,7,Potencial
12105,99.99,1,59,Garten Shopping,Masculino,Infantil,1,1,1,3,Pontual
12188,1471.54,6,5,Norte Shopping,Feminino,Calçados,5,4,4,13,VIP
12205,34.99,1,20,Norte Shopping,Feminino,Calçados,4,1,1,6,Pontual
12212,808.94,5,52,Garten Shopping,Feminino,Moda,2,3,3,8,Potencial
12266,1031.5,2,25,Balneário Shopping,Feminino,Moda,3,2,4,9,Potencial
12310,72.99,1,59,Continente Shopping,Feminino,Gastronomia,1,1,1,3,Pontual
12316,715.8000000000001,9,16,Nações Shopping,Feminino,Gastronomia,4,4,3,11,Premium
12387,249.78,7,12,Continente Shopping,Feminino,Moda,4,4,2,10,Premium
12393,1855.6,11,61,Garten Shopping,Masculino,Gastronomia,1,5,5,11,Premium
12491,1621.01,8,10,Garten Shopping,Feminino,Casa e Decoração,4,4,4,12,Premium
12506,3716.0,10,33,Balneário Shopping,Feminino,Moda,3,4,5,12,Premium
12681,5877.34,49,2,Neumarkt Shopping,Feminino,Gastronomia,5,5,5,15,VIP
12709,159.99,1,70,Nações Shopping,Feminino,Farmácias,1,1,1,3,Pontual
12714,1124.17,15,1,Nações Shopping,Masculino,Gastronomia,5,5,4,14,VIP
12838,2596.32,14,37,Garten Shopping,Feminino,Gastronomia,3,5,5,13,VIP
12924,422.92,2,31,Nações Shopping,Feminino,Moda,3,2,2,7,Potencial
13024,64.5,1,58,Continente Shopping,Feminino,Gastronomia,1,1,1,3,Pontual
13123,144.39000000000001,3,2,Balneário Shopping,Feminino,Gastronomia,5,2,1,8,Potencial
13291,749.65,2,6,Continente Shopping,Masculino,Esportes,5,2,3,10,Premium
13330,1976.2,41,2,Neumarkt Shopping,Feminino,Gastronomia,5,5,5,15,VIP
13349,418.07000000000005,4,64,Norte Shopping,Feminino,Fast Food,1,3,2,6,Pontual
13400,318.1,3,4,Nações Shopping,Feminino,Calçados,5,2,2,9,Potencial
13452,137.4,1,3,Neumarkt Shopping,Feminino,Livrarias,5,1,1,7,Potencial
13457,1175.46,27,0,Continente Shopping,Masculino,Gastronomia,5,5,4,14,VIP
13557,485.0,2,64,Balneário Shopping,Masculino,Livrarias,1,2,3,6,Pontual
13583,671.67,5,10,Continente Shopping,Masculino,Gastronomia,4,3,3,10,Premium
13597,717.16,6,72,Norte Shopping,Masculino,Calçados,1,4,3,8,Potencial
13608,705.9,3,54,Norte Shopping,Masculino,Calçados,2,2,3,7,Potencial
13643,437.2,4,64,Neumarkt Shopping,Feminino,Casa e Decoração,1,3,2,6,Pontual
13824,829.88,18,2,Neumarkt Shopping,Feminino,Gastronomia,5,5,3,13,VIP
13851,369.0,1,59,Norte Shopping,Feminino,Calçados,1,1,2,4,Pontual
13940,56.42,3,4,Continente Shopping,Feminino,Eletrodomésticos,5,2,1,8,Potencial
13973,251.79000000000002,2,41,Balneário Shopping,Feminino,Gastronomia,2,2,2,6,Pontual
13978,124.58999999999999,2,26,Continente Shopping,Feminino,Casa e Decoração,3,2,1,6,Pontual
13983,1410.9,6,35,Balneário Shopping,Feminino,Moda,3,4,4,11,Premium
14024,729.98,1,65,Continente Shopping,Feminino,Moda,1,1,3,5,Pontual
14035,3002.9900000000002,10,2,Neumarkt Shopping,Masculino,Gastronomia,5,4,5,14,VIP
14095,1287.1,8,17,Neumarkt Shopping,Feminino,Gastronomia,4,4,4,12,Premium
